Nickname,Control,MannWhitney_any_dim_significant,MannWhitney_significant_dims,MannWhitney_corrected_pvals,MannWhitney_raw_pvals,MannWhitney_dims_tested,Permutation_stat,Permutation_pval,Mahalanobis_stat,Mahalanobis_pval,Permutation_FDR_significant,Permutation_FDR_pval,Mahalanobis_FDR_significant,Mahalanobis_FDR_pval
SS02255-GAL4 (P-F2N3 (target FSB)),Empty-Split,False,[],"[0.8308107378714813, 0.9948205426440676, 0.7889794994437703, 0.4573124056617016, 0.2516700689285891, 0.7889794994437703, 0.5786225944451542, 0.4573124056617016, 0.9948205426440676, 0.9948205426440676, 0.7889794994437703, 0.9740252407513719, 0.2516700689285891, 1.0, 0.5786225944451542, 0.7889794994437703, 0.5786225944451542, 0.9948205426440676, 0.603916467422432, 0.7889794994437703]","[0.5815675165100369, 0.9177005935174078, 0.5128366746384507, 0.09146248113234033, 0.025167006892858914, 0.5128366746384507, 0.17917558119962895, 0.09146248113234033, 0.8362744674315843, 0.9450795155118642, 0.5128366746384507, 0.7305189305635289, 0.013140659179966747, 1.0, 0.20251790805580394, 0.3705028575983408, 0.16828318155453104, 0.9177005935174078, 0.24156658696897282, 0.44859604742894854]","['PCA1', 'PCA2', 'PCA3', 'PCA4', 'PCA5', 'PCA6', 'PCA7', 'PCA8', 'PCA9', 'PCA10', 'PCA11', 'PCA12', 'PCA13', 'PCA14', 'PCA15', 'PCA16', 'PCA17', 'PCA18', 'PCA19', 'PCA20']",1.532203648891061,0.43456543456543456,1.6291247546236856,0.2677322677322677,False,0.5273080577958627,False,0.34153026460718766
R78A01 (ExR1 (EB)),Empty-Gal4,True,"['PCA4', 'PCA12', 'PCA17', 'PCA19']","[0.22019756742310395, 0.6442232745090072, 0.22019756742310395, 0.015098111066310965, 1.0, 0.22019756742310395, 0.43404304298263474, 0.34396783621872895, 0.43404304298263474, 0.22019756742310395, 0.3523335554470451, 0.0014335706414835936, 0.6442232745090072, 0.22019756742310395, 0.5956827647313119, 0.4896216026966737, 0.007530171697695019, 0.22019756742310395, 0.031025761857944045, 1.0]","[0.0846530330989827, 0.5798009470581065, 0.07384365056328972, 0.0022647166599466446, 1.0, 0.11009878371155198, 0.28919323724869117, 0.18918230992030094, 0.3038301300878443, 0.11009878371155198, 0.21140013326822704, 7.167853207417968e-05, 0.5583365375081784, 0.09670812608840504, 0.4765462117850495, 0.36721620202250527, 0.000753017169769502, 0.11009878371155198, 0.0062051523715888094, 0.9621482836066155]","['PCA1', 'PCA2', 'PCA3', 'PCA4', 'PCA5', 'PCA6', 'PCA7', 'PCA8', 'PCA9', 'PCA10', 'PCA11', 'PCA12', 'PCA13', 'PCA14', 'PCA15', 'PCA16', 'PCA17', 'PCA18', 'PCA19', 'PCA20']",3.7415655495122295,0.028971028971028972,1.7977280524300816,0.002997002997002997,False,0.08236049664621092,True,0.014546429180575521
SS02239-gal4 (P-F3LC patch line),Empty-Split,False,[],"[0.2930750117068202, 0.539752583232692, 0.9856301148079416, 0.5742152489518367, 0.6515026668161459, 0.05262417442845514, 0.9856301148079416, 0.6091947412860206, 0.4353680642795077, 0.8496467157775841, 0.6042507130808248, 0.9259221749034087, 0.5516316748116168, 0.6042507130808248, 0.6621093335593841, 0.4353680642795077, 0.9259221749034087, 0.9259221749034087, 0.8592131017834139, 0.9680313552701324]","[0.02930750117068202, 0.134938145808173, 0.9569089824064287, 0.20097533713314286, 0.35832646674888025, 0.0026312087214227574, 0.9856301148079416, 0.3045973706430103, 0.08707361285590154, 0.5522703652554297, 0.27191282088637114, 0.7870338486678974, 0.16548950244348504, 0.27191282088637114, 0.3972656001356304, 0.08707361285590154, 0.7870338486678974, 0.7870338486678974, 0.6014491712483897, 0.8712282197431191]","['PCA1', 'PCA2', 'PCA3', 'PCA4', 'PCA5', 'PCA6', 'PCA7', 'PCA8', 'PCA9', 'PCA10', 'PCA11', 'PCA12', 'PCA13', 'PCA14', 'PCA15', 'PCA16', 'PCA17', 'PCA18', 'PCA19', 'PCA20']",3.4052765905974973,0.012987012987012988,1.7518745656871006,0.06293706293706294,True,0.04562650464289809,False,0.11490344517867454
R59B10-gal4 (R4m - medial (EB)),Empty-Gal4,True,"['PCA1', 'PCA3', 'PCA8', 'PCA9', 'PCA13', 'PCA14', 'PCA16', 'PCA17']","[0.022686256856444542, 0.9279791380051574, 0.022686256856444542, 0.13575133798139585, 0.6294738788418466, 0.5009675329331778, 0.9279791380051574, 0.048894198750245844, 0.025356158241925345, 0.4658662174274098, 0.06990729722784247, 0.18174230730178495, 0.022686256856444542, 0.049251409421943886, 0.37636776178043935, 0.049251409421943886, 0.022686256856444542, 0.48286790633294935, 0.7358630513134732, 0.8736284592587105]","[0.004048875107081629, 0.8993022978950431, 0.0012126863812371613, 0.06787566899069793, 0.5035791030734773, 0.3757256496998833, 0.9279791380051574, 0.014668259625073753, 0.006339039560481336, 0.3028130413278164, 0.03145828375252911, 0.09995826901598173, 0.004537251371288908, 0.017876923930787218, 0.2258206570682636, 0.019700563768777556, 0.0028563036281144395, 0.3380075344330645, 0.6254835936164522, 0.7862656133328394]","['PCA1', 'PCA2', 'PCA3', 'PCA4', 'PCA5', 'PCA6', 'PCA7', 'PCA8', 'PCA9', 'PCA10', 'PCA11', 'PCA12', 'PCA13', 'PCA14', 'PCA15', 'PCA16', 'PCA17', 'PCA18', 'PCA19', 'PCA20']",3.6534125913723607,0.25074925074925075,1.8381588861595672,0.006993006993006993,False,0.33489329462483824,True,0.02625676210581871
SS00078-gal4 (PBG2‐9.s‐FBℓ3.b‐NO2D.b (PB)),Empty-Split,True,"['PCA5', 'PCA6']","[0.4048556935678769, 0.4131318186412441, 1.0, 0.6042507130808248, 0.023357061795529186, 0.023357061795529186, 0.6863393050812663, 1.0, 1.0, 0.8356766487776349, 0.6437594627445993, 1.0, 0.7080639673298449, 0.6042507130808248, 0.8356766487776349, 0.3038999980071263, 0.4048556935678769, 1.0, 0.6960948783930467, 0.4131318186412441]","[0.10121392339196922, 0.134938145808173, 0.8712282197431191, 0.2565051861805062, 0.0020708878708651395, 0.002335706179552919, 0.3774866177946965, 0.9856301148079416, 0.8996712284518751, 0.6014491712483897, 0.32187973137229964, 0.9569089824064287, 0.4602415787643992, 0.27191282088637114, 0.6267574865832262, 0.04558499970106895, 0.10121392339196922, 1.0, 0.417656927035828, 0.14459613652443543]","['PCA1', 'PCA2', 'PCA3', 'PCA4', 'PCA5', 'PCA6', 'PCA7', 'PCA8', 'PCA9', 'PCA10', 'PCA11', 'PCA12', 'PCA13', 'PCA14', 'PCA15', 'PCA16', 'PCA17', 'PCA18', 'PCA19', 'PCA20']",3.4275083824338446,0.03196803196803197,1.5369109291965715,0.5654345654345654,False,0.08596808596808597,False,0.6082242082242082
R19G02 (E-PG),Empty-Split,False,[],"[0.22179590582553377, 0.6372648795592711, 0.8468344724225474, 0.9868335403179407, 0.6372648795592711, 0.3871779925087618, 0.6372648795592711, 0.22179590582553377, 0.7438160363551872, 0.7438160363551872, 0.6372648795592711, 0.6372648795592711, 0.6372648795592711, 0.22179590582553377, 0.6372648795592711, 0.6372648795592711, 0.6372648795592711, 0.6372648795592711, 0.8376281442980822, 0.6372648795592711]","[0.03326938587383006, 0.39999766066623765, 0.80449274880142, 0.9868335403179407, 0.3640709652228873, 0.07743559850175236, 0.3141029967243296, 0.023769359316792606, 0.6322436309019092, 0.6089476244742323, 0.43797600121511027, 0.4779486596694533, 0.38177507957884527, 0.019973424478122736, 0.41873347318681586, 0.4779486596694533, 0.43797600121511027, 0.22832704879820187, 0.753865329868274, 0.18132084872568333]","['PCA1', 'PCA2', 'PCA3', 'PCA4', 'PCA5', 'PCA6', 'PCA7', 'PCA8', 'PCA9', 'PCA10', 'PCA11', 'PCA12', 'PCA13', 'PCA14', 'PCA15', 'PCA16', 'PCA17', 'PCA18', 'PCA19', 'PCA20']",2.1198057866132576,0.15484515484515485,1.6768209520892017,0.11688311688311688,False,0.23522279247470088,False,0.18314756110031702
R80C07-gal4 (ER3d (EB)),Empty-Gal4,True,['PCA14'],"[0.13397050846393016, 0.4136486921915184, 0.8656242863450634, 0.284632146636829, 0.13397050846393016, 0.9010041088037108, 0.12707206671081278, 0.13397050846393016, 0.13397050846393016, 0.4772188494735566, 0.13397050846393016, 0.4188039956324395, 0.4188039956324395, 0.0006882287553196629, 0.5866579506469198, 0.18602314853845123, 0.13397050846393016, 0.9342393414808573, 0.13397050846393016, 0.13397050846393016]","[0.030631888598037886, 0.268871649924487, 0.779061857710557, 0.1707792879820974, 0.06698525423196508, 0.8559539033635253, 0.01270720667108128, 0.028176006067325277, 0.04955414548944343, 0.38177507957884527, 0.04955414548944343, 0.3141029967243296, 0.3141029967243296, 3.4411437765983145e-05, 0.49865925804988187, 0.10231273169614818, 0.06221254611381617, 0.9342393414808573, 0.06221254611381617, 0.04955414548944343]","['PCA1', 'PCA2', 'PCA3', 'PCA4', 'PCA5', 'PCA6', 'PCA7', 'PCA8', 'PCA9', 'PCA10', 'PCA11', 'PCA12', 'PCA13', 'PCA14', 'PCA15', 'PCA16', 'PCA17', 'PCA18', 'PCA19', 'PCA20']",4.061023566388879,0.1038961038961039,1.74139698514683,0.030969030969030968,False,0.18626418626418628,False,0.07083720876824325
51987 (Dh44-GAL4 2M),Empty-Gal4,True,"['PCA2', 'PCA7', 'PCA8', 'PCA11', 'PCA12', 'PCA16', 'PCA17']","[0.6307337478326783, 0.02846591930985581, 0.4568812104751133, 0.6020193781897165, 0.7237485011864961, 0.8158906470894022, 0.047898125597674514, 0.02846591930985581, 0.05261350502530524, 0.4568812104751133, 0.02846591930985581, 0.044225568194153894, 0.3377456257234903, 0.4568812104751133, 0.4568812104751133, 0.044225568194153894, 0.044225568194153894, 0.5454497522951348, 0.6020193781897165, 0.3203384587603057]","[0.5676603730494105, 0.0042698878964783716, 0.2803644128253382, 0.4848641211897319, 0.6875610761271713, 0.8158906470894022, 0.01676434395918608, 0.0028403943047625928, 0.0210454020101221, 0.29965770663669156, 0.0037335767185189906, 0.011774353332824679, 0.16887281286174516, 0.29965770663669156, 0.3198168473325793, 0.010432052742358873, 0.013267670458246167, 0.40908731422135114, 0.511716471461259, 0.14415230644213756]","['PCA1', 'PCA2', 'PCA3', 'PCA4', 'PCA5', 'PCA6', 'PCA7', 'PCA8', 'PCA9', 'PCA10', 'PCA11', 'PCA12', 'PCA13', 'PCA14', 'PCA15', 'PCA16', 'PCA17', 'PCA18', 'PCA19', 'PCA20']",3.334820441726183,0.4855144855144855,1.9447339325916195,0.001998001998001998,False,0.5717004888602522,True,0.012048557503102958
51981 (Dsk-GAL4 3M),Empty-Gal4,True,"['PCA7', 'PCA8', 'PCA17']","[0.8039420299616592, 0.2586263809776323, 0.10024300087685897, 0.33747048571117766, 0.8039420299616592, 0.8039420299616592, 0.012204830997961538, 0.012204830997961538, 0.1274494526866958, 0.812432208131742, 0.37198542921376015, 0.5911796894910624, 0.8039420299616592, 0.27524695927887993, 0.37198542921376015, 0.8039420299616592, 0.012204830997961538, 0.7675227523373043, 0.12086498848005292, 0.33747048571117766]","[0.7637449284635762, 0.0905192333421713, 0.020048600175371797, 0.16873524285558883, 0.6238520809623239, 0.7397342431142654, 0.000753017169769502, 0.0018307246496942306, 0.03823483580600874, 0.812432208131742, 0.22319125752825608, 0.3842667981691905, 0.6692911266180891, 0.11009878371155198, 0.22319125752825608, 0.7397342431142654, 0.0013212768739994153, 0.537265926636113, 0.03021624712001323, 0.1591554431461849]","['PCA1', 'PCA2', 'PCA3', 'PCA4', 'PCA5', 'PCA6', 'PCA7', 'PCA8', 'PCA9', 'PCA10', 'PCA11', 'PCA12', 'PCA13', 'PCA14', 'PCA15', 'PCA16', 'PCA17', 'PCA18', 'PCA19', 'PCA20']",4.598455024260465,0.052947052947052944,1.8615469259437771,0.000999000999000999,False,0.12110877628119007,True,0.0076461999538922605
51988 (Dh31-GAL4 2M),Empty-Gal4,True,"['PCA11', 'PCA12']","[0.6432220029825131, 0.6432220029825131, 0.6432220029825131, 0.6432220029825131, 0.6432220029825131, 0.6432220029825131, 0.13105507431430993, 0.07401029413025664, 0.15162210655168298, 0.6432220029825131, 0.032399364917494435, 0.004982600645368671, 0.7360415692660789, 0.7077440939938953, 0.6432220029825131, 0.7077440939938953, 0.0914487139308308, 0.6432220029825131, 0.6432220029825131, 0.7360415692660789]","[0.2908556336911423, 0.27081262034153497, 0.27081262034153497, 0.4315356726629246, 0.5145776023860105, 0.33386750568353574, 0.03276376857857748, 0.011101544119538495, 0.04548663196550489, 0.486007339888778, 0.003239936491749444, 0.00024913003226843355, 0.7360415692660789, 0.6052353493569689, 0.3807801097604444, 0.6369696845945058, 0.01828974278616616, 0.4056837949366163, 0.45831769413307955, 0.7024268081091429]","['PCA1', 'PCA2', 'PCA3', 'PCA4', 'PCA5', 'PCA6', 'PCA7', 'PCA8', 'PCA9', 'PCA10', 'PCA11', 'PCA12', 'PCA13', 'PCA14', 'PCA15', 'PCA16', 'PCA17', 'PCA18', 'PCA19', 'PCA20']",3.671508172560703,0.3776223776223776,1.9192346083740341,0.02097902097902098,False,0.46966783216783214,False,0.052845888288926265
51983 (Mip-GAL4 1M),Empty-Gal4,True,"['PCA7', 'PCA8']","[0.1728732449261959, 0.08845113638830779, 0.5386489173276411, 0.1728732449261959, 0.1728732449261959, 0.4534176756340269, 0.021465459615176333, 0.011204667980299251, 0.48169865182942256, 0.48169865182942256, 0.7189715050635516, 0.20384263530129038, 0.1728732449261959, 0.1728732449261959, 0.3251775630933418, 0.302531451262545, 0.1728732449261959, 0.0939926273523924, 0.20384263530129038, 0.3492437779298214]","[0.07199203602952622, 0.013267670458246167, 0.511716471461259, 0.07199203602952622, 0.07894592208173579, 0.3627341405072215, 0.0021465459615176334, 0.0005602333990149626, 0.4335287866464803, 0.4335287866464803, 0.7189715050635516, 0.11239908770654287, 0.054083326070363216, 0.05958726828132498, 0.22762429416533925, 0.19664544332065426, 0.08643662246309795, 0.018798525470478483, 0.12230558118077423, 0.26193283344736606]","['PCA1', 'PCA2', 'PCA3', 'PCA4', 'PCA5', 'PCA6', 'PCA7', 'PCA8', 'PCA9', 'PCA10', 'PCA11', 'PCA12', 'PCA13', 'PCA14', 'PCA15', 'PCA16', 'PCA17', 'PCA18', 'PCA19', 'PCA20']",12.30605439864607,0.002997002997002997,1.8889384909129534,0.027972027972027972,True,0.019238825690438593,False,0.06626706626706627
