Nickname,Control,MannWhitney_any_dim_significant,MannWhitney_significant_dims,Permutation_stat,Permutation_pval,Mahalanobis_stat,Mahalanobis_pval,Permutation_FDR_significant,Permutation_FDR_pval,Mahalanobis_FDR_significant,Mahalanobis_FDR_pval
MBON-01-GaL4 (MBON-γ5β′2a),Empty-Split,False,[],0.911732006115692,0.1928071928071928,1.5568432552713145,0.3096903096903097,False,0.4303718259762216,False,0.5445424141076316
MBON-12-GaL4 (MBON-γ2α′1),Empty-Split,False,[],0.7911682695598187,0.6043956043956044,1.513921459205345,0.43156843156843155,False,0.7116847649392027,False,0.6405816405816406
MBON-10-GaL4 (MBON-β′1),Empty-Split,False,[],0.7965880162381052,0.3116883116883117,1.4049168947241797,0.2517482517482518,False,0.533877412909671,False,0.5100556009646919
MBON-03-GaL4 (MBON-β′2mp),Empty-Split,False,[],0.7634457564777751,0.2627372627372627,1.2705551124921612,0.6833166833166833,False,0.5176704483635176,False,0.8291464632928047
MBON-04-GaL4 (MBON-β′2mp_bilateral),Empty-Split,True,['Dim.5'],1.0153715434801185,0.06793206793206794,1.7121802820786687,0.04095904095904096,False,0.24495147709433424,False,0.2534715284715285
MB013B (SIFamide),Empty-Split,False,[],1.1663289380898507,0.13286713286713286,1.618442719623621,0.15784215784215785,False,0.34153026460718766,False,0.39263236763236764
R15B07-gal4 (R1/R3/R4d (EB)),Empty-Gal4,True,['Dim.2'],1.1464041749526963,0.027972027972027972,1.6800358203062729,0.06493506493506493,False,0.15462315462315462,False,0.28229770229770235
MB025B (PAM-13-14),Empty-Split,False,[],1.069449055794503,0.16283716283716285,1.5873104839998542,0.28471528471528473,False,0.3857689929118501,False,0.5445424141076316
R31A12-Gal4 (ER1 (EB)),Empty-Gal4,False,[],0.7341335435068738,0.3166833166833167,1.4376210808541292,0.6173826173826173,False,0.533877412909671,False,0.8003351487222454
R14G09 (ExR4 (EB)),Empty-Gal4,False,[],1.056987110210964,0.14885114885114886,1.461889158024347,0.5774225774225774,False,0.36123632465095884,False,0.7559677164940323
MB022B (OA-VPM3),Empty-Split,False,[],0.6628405430605442,0.8921078921078921,1.4709536992431704,0.5704295704295704,False,0.9198418162148733,False,0.7559677164940323
R28E01-gal4 (ER3m (EB)),Empty-Gal4,False,[],0.7171324349086986,0.4115884115884116,1.6343433309702653,0.15584415584415584,False,0.5768034782119289,False,0.3925694558605951
MB058B (PPL1-05),Empty-Split,False,[],0.7943978696203592,0.35864135864135865,1.3422567107107073,0.8451548451548452,False,0.5396032538889681,False,0.9320843091334894
MB043B (PAM-11),Empty-Split,False,[],0.9945995985765355,0.2757242757242757,1.5067459124871,0.4275724275724276,False,0.5225631511345797,False,0.6405816405816406
MB304B (PPL1-04),Empty-Split,False,[],0.6456204997500172,0.9430569430569431,1.3858117234366485,0.7882117882117882,False,0.9526311252199577,False,0.8912167378076468
MB296B (PPL1-03),Empty-Split,False,[],0.8135564433106428,0.33166833166833165,1.3820649848678004,0.7802197802197802,False,0.533877412909671,False,0.8894933637790781
MB312B (PAM-07),Empty-Split,False,[],1.2088044945895278,0.04595404595404595,1.6868167515110057,0.057942057942057944,False,0.19051781551781552,False,0.27277373789001697
MB056B (PAM-05),Empty-Split,False,[],0.6689108784545684,0.8411588411588412,1.3056551917439136,0.9050949050949051,False,0.8856645999503143,False,0.9565356109858727
