method_type,params,explained_variance_ratio,overall_sparsity,mean_sparsity_per_component,interpretable_components,reconstruction_error,converged,n_iter,success,condition,combination_id,bic_score,bic_penalty,explained_var_norm,interpretable_comp_norm,sparsity_score,reconstruction_score,convergence_score,combined_score
SparsePCA,"{'alpha': 0.1, 'max_iter': 2000, 'method': 'lars', 'n_components': 15, 'ridge_alpha': 0.01, 'tol': 0.0001}",0.9973592744988415,0.4357142857142857,0.4357142857142858,15,0.2642646718564663,True,144,True,List1,210,-4088.4443297642665,4.943924672955196e-05,0.6371825179744101,0.9999999993333333,0.6785714285714286,0.9999880524722239,1.0,0.810786921208269
SparsePCA,"{'alpha': 0.1, 'max_iter': 2000, 'method': 'lars', 'n_components': 15, 'ridge_alpha': 0.01, 'tol': 1e-05}",1.0180697860768941,0.5595238095238095,0.5595238095238095,15,0.26425745935391726,True,1055,True,List1,211,-4088.5306578259197,3.784273641708186e-05,0.9637145855518463,0.9999999993333333,0.7023809523809523,0.9999908550189508,1.0,0.9147014301877461
SparsePCA,"{'alpha': 0.1, 'max_iter': 2000, 'method': 'lars', 'n_components': 15, 'ridge_alpha': 0.1, 'tol': 0.0001}",0.9973592744988415,0.4357142857142857,0.4357142857142858,15,0.3402777043517399,True,144,True,List1,212,-3288.8034028059647,0.10746577732000451,0.6371825179744101,0.9999999993333333,0.6785714285714286,0.9704518306168181,1.0,0.7870215470767687
SparsePCA,"{'alpha': 0.1, 'max_iter': 2000, 'method': 'lars', 'n_components': 15, 'ridge_alpha': 0.1, 'tol': 1e-05}",1.0180697860768941,0.5595238095238095,0.5595238095238095,15,0.3384459851803693,True,1055,True,List1,213,-3305.8758636450284,0.10517242143562361,0.9637145855518463,0.9999999993333333,0.7023809523809523,0.9711635778270845,1.0,0.891453114443109
SparsePCA,"{'alpha': 0.1, 'max_iter': 2000, 'method': 'lars', 'n_components': 15, 'ridge_alpha': 1.0, 'tol': 0.0001}",0.9973592744988415,0.4357142857142857,0.4357142857142858,15,2.5678681062142084,True,144,True,List1,214,3103.838607262321,0.9661939541617112,0.6371825179744101,0.9999999993333333,0.6785714285714286,0.10488178094838096,1.0,0.5026149677949959
SparsePCA,"{'alpha': 0.1, 'max_iter': 2000, 'method': 'lars', 'n_components': 15, 'ridge_alpha': 1.0, 'tol': 1e-05}",1.0180697860768941,0.5595238095238095,0.5595238095238095,15,2.5306769483789093,True,1055,True,List1,215,3057.6930039682925,0.9599951822418179,0.9637145855518463,0.9999999993333333,0.7023809523809523,0.11933306979744918,1.0,0.6098104412935488
SparsePCA,"{'alpha': 0.1, 'max_iter': 2000, 'method': 'cd', 'n_components': 7, 'ridge_alpha': 0.01, 'tol': 0.0001}",0.958411851888912,0.08673469387755102,0.08673469387755099,2,0.5873036154367918,True,3,True,List1,216,-1626.9759255148333,0.33070025182242113,0.023118380364714277,0.13333333324444444,0.1445578231292517,0.874465499400582,1.0,0.24138541612266762
SparsePCA,"{'alpha': 0.1, 'max_iter': 2000, 'method': 'cd', 'n_components': 7, 'ridge_alpha': 0.01, 'tol': 1e-05}",0.9593606033770459,0.1683673469387755,0.1683673469387755,7,0.5873083635605014,True,63,True,List1,217,-1626.950353980467,0.3307036868649357,0.03807686093483351,0.46666666635555554,0.28061224489795916,0.8744636544322827,1.0,0.3465523373052049
SparsePCA,"{'alpha': 0.1, 'max_iter': 2000, 'method': 'cd', 'n_components': 7, 'ridge_alpha': 0.1, 'tol': 0.0001}",0.958411851888912,0.08673469387755102,0.08673469387755099,2,0.6598731538632325,True,3,True,List1,218,-1258.4683746125356,0.3802021348999239,0.023118380364714277,0.13333333324444444,0.1445578231292517,0.8462673086884692,1.0,0.2282453485619002
SparsePCA,"{'alpha': 0.1, 'max_iter': 2000, 'method': 'cd', 'n_components': 7, 'ridge_alpha': 0.1, 'tol': 1e-05}",0.9593606033770459,0.1683673469387755,0.1683673469387755,7,0.6599840279150743,True,63,True,List1,219,-1257.9369616208241,0.3802735199874673,0.03807686093483351,0.46666666635555554,0.28061224489795916,0.8462242265947058,1.0,0.3333938531675127
SparsePCA,"{'alpha': 0.1, 'max_iter': 2000, 'method': 'cd', 'n_components': 7, 'ridge_alpha': 1.0, 'tol': 0.0001}",0.958411851888912,0.08673469387755102,0.08673469387755099,2,2.8079965003570155,True,3,True,List1,220,3322.1214652124345,0.9955160467093738,0.023118380364714277,0.13333333324444444,0.1445578231292517,0.011575603173862081,1.0,-0.007714911390991841
SparsePCA,"{'alpha': 0.1, 'max_iter': 2000, 'method': 'cd', 'n_components': 7, 'ridge_alpha': 1.0, 'tol': 1e-05}",0.9593606033770459,0.1683673469387755,0.1683673469387755,7,2.80799530592592,True,63,True,List1,221,3322.1201197740193,0.9955158659756684,0.03807686093483351,0.46666666635555554,0.28061224489795916,0.011576067291404368,1.0,0.0974530069941413
SparsePCA,"{'alpha': 0.1, 'max_iter': 2000, 'method': 'cd', 'n_components': 10, 'ridge_alpha': 0.01, 'tol': 0.0001}",0.9797903658950647,0.14642857142857144,0.1464285714285714,7,0.3919359768568664,True,12,True,List1,222,-2882.0526230234427,0.16210490070615147,0.3601825013476031,0.46666666635555554,0.24404761904761907,0.9503790858875073,1.0,0.4757779691933156
SparsePCA,"{'alpha': 0.1, 'max_iter': 2000, 'method': 'cd', 'n_components': 10, 'ridge_alpha': 0.01, 'tol': 1e-05}",0.9862894943072228,0.3357142857142857,0.33571428571428574,10,0.3919540728794224,True,271,True,List1,223,-2881.9065879529007,0.16212451770170416,0.46265094254835765,0.6666666662222221,0.17857142857142827,0.9503720543546323,1.0,0.5301448681186969
SparsePCA,"{'alpha': 0.1, 'max_iter': 2000, 'method': 'cd', 'n_components': 10, 'ridge_alpha': 0.1, 'tol': 0.0001}",0.9797903658950647,0.14642857142857144,0.1464285714285714,7,0.4661317785628697,True,12,True,List1,224,-2333.6836968288635,0.23576769106513878,0.3601825013476031,0.46666666635555554,0.24404761904761907,0.9215489815226476,1.0,0.458194151273969
SparsePCA,"{'alpha': 0.1, 'max_iter': 2000, 'method': 'cd', 'n_components': 10, 'ridge_alpha': 0.1, 'tol': 1e-05}",0.9862894943072228,0.3357142857142857,0.33571428571428574,10,0.46680346495577923,True,271,True,List1,225,-2329.129159002954,0.23637950539127184,0.46265094254835765,0.6666666662222221,0.17857142857142827,0.9212879857740637,1.0,0.5124163600474895
SparsePCA,"{'alpha': 0.1, 'max_iter': 2000, 'method': 'cd', 'n_components': 10, 'ridge_alpha': 1.0, 'tol': 0.0001}",0.9797903658950647,0.14642857142857144,0.1464285714285714,7,2.6614234757435886,True,12,True,List1,226,3176.7304876826997,0.9759855726320354,0.3601825013476031,0.46666666635555554,0.24404761904761907,0.06852917061993413,1.0,0.1970019609565206
SparsePCA,"{'alpha': 0.1, 'max_iter': 2000, 'method': 'cd', 'n_components': 10, 'ridge_alpha': 1.0, 'tol': 1e-05}",0.9862894943072228,0.3357142857142857,0.33571428571428574,10,2.66056199749983,True,271,True,List1,227,3175.7064880034422,0.9758480180221777,0.46265094254835765,0.6666666662222221,0.17857142857142827,0.06886391338306297,1.0,0.25144841691527625
SparsePCA,"{'alpha': 0.1, 'max_iter': 2000, 'method': 'cd', 'n_components': 12, 'ridge_alpha': 0.01, 'tol': 0.0001}",0.9880934439996157,0.25,0.25,12,0.32361565435381645,True,34,True,List1,228,-3471.781234586498,0.08288623420780267,0.4910928968015291,0.7999999994666667,0.4166666666666667,0.9769261678343883,1.0,0.6431139386182125
SparsePCA,"{'alpha': 0.1, 'max_iter': 2000, 'method': 'cd', 'n_components': 12, 'ridge_alpha': 0.01, 'tol': 1e-05}",0.9938708494074301,0.42857142857142855,0.4285714285714286,12,0.3236302062775357,True,461,True,List1,229,-3471.6390081543764,0.08290533958623028,0.582182299684549,0.7999999994666667,0.6428571428571427,0.9769205134244368,1.0,0.7269840914011277
SparsePCA,"{'alpha': 0.1, 'max_iter': 2000, 'method': 'cd', 'n_components': 12, 'ridge_alpha': 0.1, 'tol': 0.0001}",0.9880934439996157,0.25,0.25,12,0.3985073339444738,True,34,True,List1,230,-2813.341604915243,0.17133490094956594,0.4910928968015291,0.7999999994666667,0.4166666666666667,0.9478256676846125,1.0,0.6228281035822288
SparsePCA,"{'alpha': 0.1, 'max_iter': 2000, 'method': 'cd', 'n_components': 12, 'ridge_alpha': 0.1, 'tol': 1e-05}",0.9938708494074301,0.42857142857142855,0.4285714285714286,12,0.3988230704550329,True,461,True,List1,231,-2810.8365590030626,0.17167140555997326,0.582182299684549,0.7999999994666667,0.6428571428571427,0.9477029826223595,1.0,0.7066235699055425
SparsePCA,"{'alpha': 0.1, 'max_iter': 2000, 'method': 'cd', 'n_components': 12, 'ridge_alpha': 1.0, 'tol': 0.0001}",0.9880934439996157,0.25,0.25,12,2.610464892245206,True,34,True,List1,232,3131.6994069942543,0.9699365153314864,0.4910928968015291,0.7999999994666667,0.4166666666666667,0.08833003868474976,1.0,0.35015546864350366
SparsePCA,"{'alpha': 0.1, 'max_iter': 2000, 'method': 'cd', 'n_components': 12, 'ridge_alpha': 1.0, 'tol': 1e-05}",0.9938708494074301,0.42857142857142855,0.4285714285714286,12,2.606827981138988,True,461,True,List1,233,3127.2896289842956,0.969344146695044,0.582182299684549,0.7999999994666667,0.6428571428571427,0.08974322547358526,1.0,0.4343485129289135
SparsePCA,"{'alpha': 0.1, 'max_iter': 2000, 'method': 'cd', 'n_components': 15, 'ridge_alpha': 0.01, 'tol': 0.0001}",0.9973610138311442,0.4357142857142857,0.4357142857142858,15,0.2642647338553405,True,144,True,List1,234,-4088.4435876960406,4.953892928548598e-05,0.6372099411392528,0.9999999993333333,0.6785714285714286,0.9999880283814536,1.0,0.8107951266012464
SparsePCA,"{'alpha': 0.1, 'max_iter': 2000, 'method': 'cd', 'n_components': 15, 'ridge_alpha': 0.01, 'tol': 1e-05}",1.017631268956497,0.5571428571428572,0.557142857142857,15,0.26425759263480614,True,1052,True,List1,235,-4088.529062535681,3.805703289668364e-05,0.956800709887707,0.9999999993333333,0.7142857142857142,0.9999908032302801,1.0,0.9156034116230279
SparsePCA,"{'alpha': 0.1, 'max_iter': 2000, 'method': 'cd', 'n_components': 15, 'ridge_alpha': 0.1, 'tol': 0.0001}",0.9973610138311442,0.4357142857142857,0.4357142857142858,15,0.34028025260410427,True,144,True,List1,236,-3288.77971599973,0.1074689591856402,0.6372099411392528,0.9999999993333333,0.6785714285714286,0.9704508404478338,1.0,0.7870290527650595
SparsePCA,"{'alpha': 0.1, 'max_iter': 2000, 'method': 'cd', 'n_components': 15, 'ridge_alpha': 0.1, 'tol': 1e-05}",1.017631268956497,0.5571428571428572,0.557142857142857,15,0.3384508379248087,True,1052,True,List1,237,-3305.8305118864205,0.10517851356981861,0.956800709887707,0.9999999993333333,0.7142857142857142,0.9711616922065315,1.0,0.8923537627928197
SparsePCA,"{'alpha': 0.1, 'max_iter': 2000, 'method': 'cd', 'n_components': 15, 'ridge_alpha': 1.0, 'tol': 0.0001}",0.9973610138311442,0.4357142857142857,0.4357142857142858,15,2.5678871756787434,True,144,True,List1,238,3103.862096199396,0.966197109447441,0.6372099411392528,0.9999999993333333,0.6785714285714286,0.1048743711672332,1.0,0.5026215153258453
SparsePCA,"{'alpha': 0.1, 'max_iter': 2000, 'method': 'cd', 'n_components': 15, 'ridge_alpha': 1.0, 'tol': 1e-05}",1.017631268956497,0.5571428571428572,0.557142857142857,15,2.5311976486767263,True,1052,True,List1,239,3058.3437411670225,0.9600825962354982,0.956800709887707,0.9999999993333333,0.7142857142857142,0.11913074239369181,1.0,0.6106663854410714
SparsePCA,"{'alpha': 0.1, 'max_iter': 3000, 'method': 'lars', 'n_components': 7, 'ridge_alpha': 0.01, 'tol': 0.0001}",0.958411851888331,0.08673469387755102,0.08673469387755099,2,0.5873036154377064,True,3,True,List1,240,-1626.9759255099075,0.33070025182308277,0.023118380355554264,0.13333333324444444,0.1445578231292517,0.8744654994002266,1.0,0.2413854161197472
SparsePCA,"{'alpha': 0.1, 'max_iter': 3000, 'method': 'lars', 'n_components': 7, 'ridge_alpha': 0.01, 'tol': 1e-05}",0.9593606458190024,0.1683673469387755,0.1683673469387755,7,0.5873083575821033,True,63,True,List1,241,-1626.9503861776477,0.33070368253986543,0.0380775300955038,0.46666666635555554,0.28061224489795916,0.8744636567552961,1.0,0.34655253918037066
SparsePCA,"{'alpha': 0.1, 'max_iter': 3000, 'method': 'lars', 'n_components': 7, 'ridge_alpha': 0.1, 'tol': 0.0001}",0.958411851888331,0.08673469387755102,0.08673469387755099,2,0.6598731538641411,True,3,True,List1,242,-1258.4683746081803,0.38020213490050897,0.023118380355554264,0.13333333324444444,0.1445578231292517,0.8462673086881161,1.0,0.2282453485589939
SparsePCA,"{'alpha': 0.1, 'max_iter': 3000, 'method': 'lars', 'n_components': 7, 'ridge_alpha': 0.1, 'tol': 1e-05}",0.9593606458190024,0.1683673469387755,0.1683673469387755,7,0.6599840490397235,True,63,True,List1,243,-1257.9368603800942,0.380273533587207,0.0380775300955038,0.46666666635555554,0.28061224489795916,0.8462242183863459,1.0,0.3333940502365067
SparsePCA,"{'alpha': 0.1, 'max_iter': 3000, 'method': 'lars', 'n_components': 7, 'ridge_alpha': 1.0, 'tol': 0.0001}",0.958411851888331,0.08673469387755102,0.08673469387755099,2,2.8079965003582146,True,3,True,List1,244,3322.121465213785,0.9955160467095552,0.023118380355554264,0.13333333324444444,0.1445578231292517,0.01157560317339612,1.0,-0.007714911393842422
SparsePCA,"{'alpha': 0.1, 'max_iter': 3000, 'method': 'lars', 'n_components': 7, 'ridge_alpha': 1.0, 'tol': 1e-05}",0.9593606458190024,0.1683673469387755,0.1683673469387755,7,2.8079955031741033,True,63,True,List1,245,3322.12034195957,0.9955158958220126,0.0380775300955038,0.46666666635555554,0.28061224489795916,0.011575990647098688,1.0,0.09745319087335455
SparsePCA,"{'alpha': 0.1, 'max_iter': 3000, 'method': 'lars', 'n_components': 10, 'ridge_alpha': 0.01, 'tol': 0.0001}",0.9797903553425038,0.14642857142857144,0.1464285714285714,7,0.3919359771467748,True,12,True,List1,246,-2882.052620683825,0.162104901020434,0.36018233497075974,0.46666666635555554,0.24404761904761907,0.9503790857748582,1.0,0.47577791920679435
SparsePCA,"{'alpha': 0.1, 'max_iter': 3000, 'method': 'lars', 'n_components': 10, 'ridge_alpha': 0.01, 'tol': 1e-05}",0.9863069959773888,0.3392857142857143,0.3392857142857143,10,0.3919539658040622,True,271,True,List1,247,-2881.9074520322256,0.16212440162930997,0.4629268824508476,0.6666666662222221,0.19642857142857129,0.9503720959606766,1.0,0.5346919629376672
SparsePCA,"{'alpha': 0.1, 'max_iter': 3000, 'method': 'lars', 'n_components': 10, 'ridge_alpha': 0.1, 'tol': 0.0001}",0.9797903553425038,0.14642857142857144,0.1464285714285714,7,0.4661317791286084,True,12,True,List1,248,-2333.6836929899664,0.2357676915808206,0.36018233497075974,0.46666666635555554,0.24404761904761907,0.9215489813028197,1.0,0.45819410123511906
SparsePCA,"{'alpha': 0.1, 'max_iter': 3000, 'method': 'lars', 'n_components': 10, 'ridge_alpha': 0.1, 'tol': 1e-05}",0.9863069959773888,0.3392857142857143,0.3392857142857143,10,0.4667963287880116,True,271,True,List1,249,-2329.177513123854,0.23637300994760113,0.4629268824508476,0.6666666662222221,0.19642857142857129,0.9212907586595475,1.0,0.5169650128452055
SparsePCA,"{'alpha': 0.1, 'max_iter': 3000, 'method': 'lars', 'n_components': 10, 'ridge_alpha': 1.0, 'tol': 0.0001}",0.9797903553425038,0.14642857142857144,0.1464285714285714,7,2.661423489583208,True,12,True,List1,250,3176.730504130558,0.9759855748414881,0.36018233497075974,0.46666666635555554,0.24404761904761907,0.06852916524230279,1.0,0.1970019098391214
SparsePCA,"{'alpha': 0.1, 'max_iter': 3000, 'method': 'lars', 'n_components': 10, 'ridge_alpha': 1.0, 'tol': 1e-05}",0.9863069959773888,0.3392857142857143,0.3392857142857143,10,2.6604833780559893,True,271,True,List1,251,3175.613020166454,0.975835462420734,0.4629268824508476,0.6666666662222221,0.19642857142857129,0.06889446237261376,1.0,0.2560023269570015
SparsePCA,"{'alpha': 0.1, 'max_iter': 3000, 'method': 'lars', 'n_components': 12, 'ridge_alpha': 0.01, 'tol': 0.0001}",0.9880932837059194,0.25,0.25,12,0.3236156531356072,True,34,True,List1,252,-3471.781246493202,0.0828862326083666,0.49109036953261637,0.7999999994666667,0.4166666666666667,0.9769261683077454,1.0,0.6431131807964408
SparsePCA,"{'alpha': 0.1, 'max_iter': 3000, 'method': 'lars', 'n_components': 12, 'ridge_alpha': 0.01, 'tol': 1e-05}",0.9938820757890618,0.43154761904761907,0.4315476190476191,12,0.32363014333104073,True,461,True,List1,253,-3471.6396233620394,0.08290525694494456,0.5823593003149687,0.7999999994666667,0.6577380952380953,0.9769205378834219,1.0,0.7307574482297711
SparsePCA,"{'alpha': 0.1, 'max_iter': 3000, 'method': 'lars', 'n_components': 12, 'ridge_alpha': 0.1, 'tol': 0.0001}",0.9880932837059194,0.25,0.25,12,0.3985073995136512,True,34,True,List1,254,-2813.3410844849436,0.17133497085934055,0.49109036953261637,0.7999999994666667,0.4166666666666667,0.9478256422065372,1.0,0.6228273289960842
SparsePCA,"{'alpha': 0.1, 'max_iter': 3000, 'method': 'lars', 'n_components': 12, 'ridge_alpha': 0.1, 'tol': 1e-05}",0.9938820757890618,0.43154761904761907,0.4315476190476191,12,0.39881955670595265,True,461,True,List1,255,-2810.864426090308,0.1716676621541973,0.5823593003149687,0.7999999994666667,0.6577380952380953,0.9477043479523427,1.0,0.7103977868024437
SparsePCA,"{'alpha': 0.1, 'max_iter': 3000, 'method': 'lars', 'n_components': 12, 'ridge_alpha': 1.0, 'tol': 0.0001}",0.9880932837059194,0.25,0.25,12,2.6104656986017383,True,34,True,List1,256,3131.700384025328,0.9699366465767698,0.49109036953261637,0.7999999994666667,0.4166666666666667,0.08832972536051242,1.0,0.3501546398400432
SparsePCA,"{'alpha': 0.1, 'max_iter': 3000, 'method': 'lars', 'n_components': 12, 'ridge_alpha': 1.0, 'tol': 1e-05}",0.9938820757890618,0.43154761904761907,0.4315476190476191,12,2.606787312698345,True,461,True,List1,257,3127.240283464726,0.9693375180760805,0.5823593003149687,0.7999999994666667,0.6577380952380953,0.08975902792279566,1.0,0.43812541473207267
SparsePCA,"{'alpha': 0.1, 'max_iter': 3000, 'method': 'lars', 'n_components': 15, 'ridge_alpha': 0.01, 'tol': 0.0001}",0.9973592744988415,0.4357142857142857,0.4357142857142858,15,0.2642646718564663,True,144,True,List1,258,-4088.4443297642665,4.943924672955196e-05,0.6371825179744101,0.9999999993333333,0.6785714285714286,0.9999880524722239,1.0,0.810786921208269
SparsePCA,"{'alpha': 0.1, 'max_iter': 3000, 'method': 'lars', 'n_components': 15, 'ridge_alpha': 0.01, 'tol': 1e-05}",1.0180697860768941,0.5595238095238095,0.5595238095238095,15,0.26425745935391726,True,1055,True,List1,259,-4088.5306578259197,3.784273641708186e-05,0.9637145855518463,0.9999999993333333,0.7023809523809523,0.9999908550189508,1.0,0.9147014301877461
SparsePCA,"{'alpha': 0.1, 'max_iter': 3000, 'method': 'lars', 'n_components': 15, 'ridge_alpha': 0.1, 'tol': 0.0001}",0.9973592744988415,0.4357142857142857,0.4357142857142858,15,0.3402777043517399,True,144,True,List1,260,-3288.8034028059647,0.10746577732000451,0.6371825179744101,0.9999999993333333,0.6785714285714286,0.9704518306168181,1.0,0.7870215470767687
SparsePCA,"{'alpha': 0.1, 'max_iter': 3000, 'method': 'lars', 'n_components': 15, 'ridge_alpha': 0.1, 'tol': 1e-05}",1.0180697860768941,0.5595238095238095,0.5595238095238095,15,0.3384459851803693,True,1055,True,List1,261,-3305.8758636450284,0.10517242143562361,0.9637145855518463,0.9999999993333333,0.7023809523809523,0.9711635778270845,1.0,0.891453114443109
SparsePCA,"{'alpha': 0.1, 'max_iter': 3000, 'method': 'lars', 'n_components': 15, 'ridge_alpha': 1.0, 'tol': 0.0001}",0.9973592744988415,0.4357142857142857,0.4357142857142858,15,2.5678681062142084,True,144,True,List1,262,3103.838607262321,0.9661939541617112,0.6371825179744101,0.9999999993333333,0.6785714285714286,0.10488178094838096,1.0,0.5026149677949959
SparsePCA,"{'alpha': 0.1, 'max_iter': 3000, 'method': 'lars', 'n_components': 15, 'ridge_alpha': 1.0, 'tol': 1e-05}",1.0180697860768941,0.5595238095238095,0.5595238095238095,15,2.5306769483789093,True,1055,True,List1,263,3057.6930039682925,0.9599951822418179,0.9637145855518463,0.9999999993333333,0.7023809523809523,0.11933306979744918,1.0,0.6098104412935488
SparsePCA,"{'alpha': 0.1, 'max_iter': 3000, 'method': 'cd', 'n_components': 7, 'ridge_alpha': 0.01, 'tol': 0.0001}",0.958411851888912,0.08673469387755102,0.08673469387755099,2,0.5873036154367918,True,3,True,List1,264,-1626.9759255148333,0.33070025182242113,0.023118380364714277,0.13333333324444444,0.1445578231292517,0.874465499400582,1.0,0.24138541612266762
SparsePCA,"{'alpha': 0.1, 'max_iter': 3000, 'method': 'cd', 'n_components': 7, 'ridge_alpha': 0.01, 'tol': 1e-05}",0.9593606033770459,0.1683673469387755,0.1683673469387755,7,0.5873083635605014,True,63,True,List1,265,-1626.950353980467,0.3307036868649357,0.03807686093483351,0.46666666635555554,0.28061224489795916,0.8744636544322827,1.0,0.3465523373052049
SparsePCA,"{'alpha': 0.1, 'max_iter': 3000, 'method': 'cd', 'n_components': 7, 'ridge_alpha': 0.1, 'tol': 0.0001}",0.958411851888912,0.08673469387755102,0.08673469387755099,2,0.6598731538632325,True,3,True,List1,266,-1258.4683746125356,0.3802021348999239,0.023118380364714277,0.13333333324444444,0.1445578231292517,0.8462673086884692,1.0,0.2282453485619002
SparsePCA,"{'alpha': 0.1, 'max_iter': 3000, 'method': 'cd', 'n_components': 7, 'ridge_alpha': 0.1, 'tol': 1e-05}",0.9593606033770459,0.1683673469387755,0.1683673469387755,7,0.6599840279150743,True,63,True,List1,267,-1257.9369616208241,0.3802735199874673,0.03807686093483351,0.46666666635555554,0.28061224489795916,0.8462242265947058,1.0,0.3333938531675127
SparsePCA,"{'alpha': 0.1, 'max_iter': 3000, 'method': 'cd', 'n_components': 7, 'ridge_alpha': 1.0, 'tol': 0.0001}",0.958411851888912,0.08673469387755102,0.08673469387755099,2,2.8079965003570155,True,3,True,List1,268,3322.1214652124345,0.9955160467093738,0.023118380364714277,0.13333333324444444,0.1445578231292517,0.011575603173862081,1.0,-0.007714911390991841
SparsePCA,"{'alpha': 0.1, 'max_iter': 3000, 'method': 'cd', 'n_components': 7, 'ridge_alpha': 1.0, 'tol': 1e-05}",0.9593606033770459,0.1683673469387755,0.1683673469387755,7,2.80799530592592,True,63,True,List1,269,3322.1201197740193,0.9955158659756684,0.03807686093483351,0.46666666635555554,0.28061224489795916,0.011576067291404368,1.0,0.0974530069941413
SparsePCA,"{'alpha': 0.1, 'max_iter': 3000, 'method': 'cd', 'n_components': 10, 'ridge_alpha': 0.01, 'tol': 0.0001}",0.9797903658950647,0.14642857142857144,0.1464285714285714,7,0.3919359768568664,True,12,True,List1,270,-2882.0526230234427,0.16210490070615147,0.3601825013476031,0.46666666635555554,0.24404761904761907,0.9503790858875073,1.0,0.4757779691933156
SparsePCA,"{'alpha': 0.1, 'max_iter': 3000, 'method': 'cd', 'n_components': 10, 'ridge_alpha': 0.01, 'tol': 1e-05}",0.9862894943072228,0.3357142857142857,0.33571428571428574,10,0.3919540728794224,True,271,True,List1,271,-2881.9065879529007,0.16212451770170416,0.46265094254835765,0.6666666662222221,0.17857142857142827,0.9503720543546323,1.0,0.5301448681186969
SparsePCA,"{'alpha': 0.1, 'max_iter': 3000, 'method': 'cd', 'n_components': 10, 'ridge_alpha': 0.1, 'tol': 0.0001}",0.9797903658950647,0.14642857142857144,0.1464285714285714,7,0.4661317785628697,True,12,True,List1,272,-2333.6836968288635,0.23576769106513878,0.3601825013476031,0.46666666635555554,0.24404761904761907,0.9215489815226476,1.0,0.458194151273969
SparsePCA,"{'alpha': 0.1, 'max_iter': 3000, 'method': 'cd', 'n_components': 10, 'ridge_alpha': 0.1, 'tol': 1e-05}",0.9862894943072228,0.3357142857142857,0.33571428571428574,10,0.46680346495577923,True,271,True,List1,273,-2329.129159002954,0.23637950539127184,0.46265094254835765,0.6666666662222221,0.17857142857142827,0.9212879857740637,1.0,0.5124163600474895
SparsePCA,"{'alpha': 0.1, 'max_iter': 3000, 'method': 'cd', 'n_components': 10, 'ridge_alpha': 1.0, 'tol': 0.0001}",0.9797903658950647,0.14642857142857144,0.1464285714285714,7,2.6614234757435886,True,12,True,List1,274,3176.7304876826997,0.9759855726320354,0.3601825013476031,0.46666666635555554,0.24404761904761907,0.06852917061993413,1.0,0.1970019609565206
SparsePCA,"{'alpha': 0.1, 'max_iter': 3000, 'method': 'cd', 'n_components': 10, 'ridge_alpha': 1.0, 'tol': 1e-05}",0.9862894943072228,0.3357142857142857,0.33571428571428574,10,2.66056199749983,True,271,True,List1,275,3175.7064880034422,0.9758480180221777,0.46265094254835765,0.6666666662222221,0.17857142857142827,0.06886391338306297,1.0,0.25144841691527625
SparsePCA,"{'alpha': 0.1, 'max_iter': 3000, 'method': 'cd', 'n_components': 12, 'ridge_alpha': 0.01, 'tol': 0.0001}",0.9880934439996157,0.25,0.25,12,0.32361565435381645,True,34,True,List1,276,-3471.781234586498,0.08288623420780267,0.4910928968015291,0.7999999994666667,0.4166666666666667,0.9769261678343883,1.0,0.6431139386182125
SparsePCA,"{'alpha': 0.1, 'max_iter': 3000, 'method': 'cd', 'n_components': 12, 'ridge_alpha': 0.01, 'tol': 1e-05}",0.9938708494074301,0.42857142857142855,0.4285714285714286,12,0.3236302062775357,True,461,True,List1,277,-3471.6390081543764,0.08290533958623028,0.582182299684549,0.7999999994666667,0.6428571428571427,0.9769205134244368,1.0,0.7269840914011277
SparsePCA,"{'alpha': 0.1, 'max_iter': 3000, 'method': 'cd', 'n_components': 12, 'ridge_alpha': 0.1, 'tol': 0.0001}",0.9880934439996157,0.25,0.25,12,0.3985073339444738,True,34,True,List1,278,-2813.341604915243,0.17133490094956594,0.4910928968015291,0.7999999994666667,0.4166666666666667,0.9478256676846125,1.0,0.6228281035822288
SparsePCA,"{'alpha': 0.1, 'max_iter': 3000, 'method': 'cd', 'n_components': 12, 'ridge_alpha': 0.1, 'tol': 1e-05}",0.9938708494074301,0.42857142857142855,0.4285714285714286,12,0.3988230704550329,True,461,True,List1,279,-2810.8365590030626,0.17167140555997326,0.582182299684549,0.7999999994666667,0.6428571428571427,0.9477029826223595,1.0,0.7066235699055425
SparsePCA,"{'alpha': 0.1, 'max_iter': 3000, 'method': 'cd', 'n_components': 12, 'ridge_alpha': 1.0, 'tol': 0.0001}",0.9880934439996157,0.25,0.25,12,2.610464892245206,True,34,True,List1,280,3131.6994069942543,0.9699365153314864,0.4910928968015291,0.7999999994666667,0.4166666666666667,0.08833003868474976,1.0,0.35015546864350366
SparsePCA,"{'alpha': 0.1, 'max_iter': 3000, 'method': 'cd', 'n_components': 12, 'ridge_alpha': 1.0, 'tol': 1e-05}",0.9938708494074301,0.42857142857142855,0.4285714285714286,12,2.606827981138988,True,461,True,List1,281,3127.2896289842956,0.969344146695044,0.582182299684549,0.7999999994666667,0.6428571428571427,0.08974322547358526,1.0,0.4343485129289135
SparsePCA,"{'alpha': 0.1, 'max_iter': 3000, 'method': 'cd', 'n_components': 15, 'ridge_alpha': 0.01, 'tol': 0.0001}",0.9973610138311442,0.4357142857142857,0.4357142857142858,15,0.2642647338553405,True,144,True,List1,282,-4088.4435876960406,4.953892928548598e-05,0.6372099411392528,0.9999999993333333,0.6785714285714286,0.9999880283814536,1.0,0.8107951266012464
