Nickname,Control,MannWhitney_any_dim_significant,MannWhitney_significant_dims,Permutation_stat,Permutation_pval,Mahalanobis_stat,Mahalanobis_pval,Permutation_FDR_significant,Permutation_FDR_pval,Mahalanobis_FDR_significant,Mahalanobis_FDR_pval
GMR86D09-GAL4,Empty-Gal4,False,[],32734.290102446328,0.2077922077922078,0.7950487168092532,0.12687312687312688,False,0.563600782778865,False,0.27305303392259916
LC10-2,Empty-Split,False,[],41511.08641471381,0.055944055944055944,0.8258355126225331,0.1028971028971029,False,0.31868131868131866,False,0.25467032967032965
LC10-1,Empty-Split,False,[],12255.193160660156,0.8111888111888111,0.28963941890584294,0.8731268731268731,False,0.8852459016393444,False,0.9004120879120878
LC9,Empty-Split,False,[],16701.557830880687,0.6633366633366633,0.5530758945844677,0.4305694305694306,False,0.8019330067522839,False,0.5500177242112726
LC11,Empty-Split,False,[],9245.778755842988,0.9120879120879121,0.30820044736707203,0.8621378621378621,False,0.9504916136495084,False,0.9004120879120878
LC4,Empty-Split,True,"['FPCA2', 'FPCA3']",47890.616960590596,0.03396603396603397,1.1748756712831974,0.003996003996003996,False,0.269010989010989,False,0.06086221470836855
LC6,Empty-Split,False,[],32714.017932718274,0.14685314685314685,0.8219511571141949,0.0969030969030969,False,0.5013262599469496,False,0.2459847844463229
"JON-AB
JO-15""",Empty-Gal4,False,[],19402.744149486443,0.5774225774225774,0.8499749286259857,0.08391608391608392,False,0.7376107763204537,False,0.23076923076923078
LC12,Empty-Split,False,[],36282.736527031826,0.08391608391608392,0.7258080544187173,0.2097902097902098,False,0.36923076923076925,False,0.36348267117497884
MB399B,Empty-Split,False,[],23802.918672640644,0.3966033966033966,0.9087375489135587,0.04295704295704296,False,0.6940128836680561,False,0.18901098901098903
MB463B,Empty-Split,False,[],6542.054746809486,0.967032967032967,0.30454915961159096,0.8431568431568431,False,0.9789702683103698,False,0.8927543045190104
86712 (LH421),Empty-Split,False,[],37066.040240415176,0.13686313686313686,0.749588406185357,0.16183816183816183,False,0.4839089481946625,False,0.3111063693587965
86710 (LH290),Empty-Split,False,[],18517.167122302395,0.5404595404595405,0.5998901614297949,0.3596403596403596,False,0.7134065934065934,False,0.5050268880056114
MB542B,Empty-Split,False,[],24857.77534135754,0.2817182817182817,0.6103851184261501,0.36363636363636365,False,0.6364070711896799,False,0.5070422535211268
MB371B,Empty-Split,False,[],21917.220178780164,0.45454545454545453,0.8803786565122359,0.08191808191808192,False,0.7037452343574792,False,0.23076923076923078
MB549C,Empty-Split,False,[],24459.171576271347,0.33166833166833165,0.7317027683103008,0.1848151848151848,False,0.6721237945727742,False,0.33882783882783885
MB543B,Empty-Split,False,[],26289.275790558666,0.3596403596403596,0.9816387780780801,0.024975024975024976,False,0.6913474874639922,False,0.154532967032967
MB434B,Empty-Split,False,[],37170.44030231547,0.08391608391608392,0.7467980720970473,0.17782217782217782,False,0.36923076923076925,False,0.3309027421176954
7362 (C739-Gal4),Empty-Gal4,True,"['FPCA2', 'FPCA3']",42187.92572524509,0.05094905094905095,1.3806479361537405,0.000999000999000999,False,0.31868131868131866,True,0.04395604395604395
51969 (Capa-GAL4 4F),Empty-Gal4,False,[],25917.060403445103,0.35364635364635366,1.1699343821890544,0.004995004995004995,False,0.6913474874639922,False,0.06181318681318681
MB418B ,Empty-Split,False,[],41708.90682363469,0.053946053946053944,0.8048979519648991,0.11288711288711288,False,0.31868131868131866,False,0.2684458398744113
86683 (LH168),Empty-Split,False,[],24858.728833245368,0.4125874125874126,0.47605132036737297,0.6083916083916084,False,0.6956602719314584,False,0.7003577817531306
86692 (LH1479),Empty-Split,False,[],34565.15544272558,0.17782217782217782,0.7008544890550549,0.2217782217782218,False,0.5631868131868132,False,0.36593406593406597
86682 (LH85),Empty-Split,False,[],28877.756717411496,0.30569430569430567,1.0421796411628117,0.05194805194805195,False,0.6502221183072247,False,0.2016060862214708
86701 (LH849),Empty-Split,False,[],21140.667541003404,0.4005994005994006,0.7378035405535346,0.1028971028971029,False,0.6940128836680561,False,0.25467032967032965
86685 (LH272),Empty-Split,True,"['FPCA1', 'FPCA3']",37186.17133529564,0.07692307692307693,0.990996494881401,0.013986013986013986,False,0.36734693877551017,False,0.1258741258741259
86690 (LH374),Empty-Split,False,[],30194.11334569277,0.26673326673326675,0.8861075902082413,0.052947052947052944,False,0.6236586942469295,False,0.2016060862214708
86697 (LH989),Empty-Split,False,[],19147.533401918063,0.5134865134865135,0.34963819816505026,0.7842157842157842,False,0.7037452343574792,False,0.8484957665285534
86693 (LH979),Empty-Split,False,[],22269.496696175385,0.47052947052947053,0.6876442388337345,0.23376623376623376,False,0.7037452343574792,False,0.37939110070257615
86699 (LH123),Empty-Split,True,"['FPCA1', 'FPCA2', 'FPCA3']",53202.312664754696,0.007992007992007992,1.2184333239415668,0.001998001998001998,False,0.14385614385614387,True,0.04395604395604395
SS32219-Gal4 (LAL-2),Empty-Split,False,[],34464.92417839986,0.10989010989010989,0.7539016144621126,0.16983016983016982,False,0.4351648351648351,False,0.3202511773940345
GMR70G12-Gal4,Empty-Gal4,True,['FPCA3'],31925.52523164525,0.1978021978021978,1.035906168646759,0.015984015984015984,False,0.5631868131868132,False,0.1265934065934066
SS32230-Gal4 (LAL-1),Empty-Split,False,[],27401.579733126604,0.24775224775224775,0.7919592078554712,0.12087912087912088,False,0.620948671581583,False,0.27305303392259916
MBON-22-GaL4 (MBON-calyx),Empty-Split,False,[],24146.440563676282,0.29270729270729273,0.711270266119173,0.2077922077922078,False,0.6364070711896799,False,0.36348267117497884
MB247-Gal4,Empty-Gal4,True,['FPCA3'],35571.03187785506,0.19880119880119881,0.8814132919994782,0.056943056943056944,False,0.5631868131868132,False,0.2087912087912088
MB310C,Empty-Split,False,[],13690.524606438807,0.7472527472527473,0.4833294541925683,0.5494505494505495,False,0.8486708821904352,False,0.6475667189952905
DDC-gal4,Empty-Gal4,True,"['FPCA2', 'FPCA3']",29530.230702315406,0.35764235764235763,1.1666165596760376,0.005994005994005994,False,0.6913474874639922,False,0.0698125404007757
MB301B (PAM-03),Empty-Split,False,[],30205.06549925111,0.3866133866133866,0.6825750785575854,0.34565434565434566,False,0.6940128836680561,False,0.4995588353252587
76003 (LH528),Empty-Split,False,[],17653.19933060696,0.5904095904095904,0.7452152616945429,0.16183816183816183,False,0.7493660185967879,False,0.3111063693587965
51993 (Lk-GAL4 2M),Empty-Gal4,False,[],34461.88274641935,0.15084915084915085,0.8734608253756626,0.08691308691308691,False,0.5062395231886758,False,0.23255123255123253
75823 (LH2446),Empty-Split,False,[],46818.7962693732,0.03196803196803197,0.9358855362223888,0.03596403596403597,False,0.26373626373626374,False,0.17367997855802736
75860 (LH2454),Empty-Split,False,[],33881.25226819476,0.1838161838161838,0.7765164936267891,0.14585414585414586,False,0.5631868131868132,False,0.3008241758241758
76013 (LH1827),Empty-Split,False,[],33722.218892439574,0.2047952047952048,0.6433731482588544,0.3106893106893107,False,0.5631868131868132,False,0.4655044203916385
75956 (LH2445),Empty-Split,False,[],46751.841869512566,0.07992007992007992,0.8068180458464699,0.1258741258741259,False,0.36800408893432146,False,0.27305303392259916
52017 (AstC-GAL4 1M),Empty-Gal4,False,[],18253.360228316018,0.5584415584415584,0.8642276575135016,0.07592407592407592,False,0.7226890756302521,False,0.23076923076923078
75945 (LH1543),Empty-Split,False,[],26902.239710045716,0.2897102897102897,0.5814673799529868,0.3996003996003996,False,0.6364070711896799,False,0.54362855687359
86604 (LH2001),Empty-Split,False,[],20551.761151598334,0.5044955044955045,0.782782222385498,0.13286713286713286,False,0.7037452343574792,False,0.28287841191067
25681 (NPF-GAL4 2),Empty-Gal4,False,[],65732.66617162399,0.022977022977022976,0.965305573513618,0.07592407592407592,False,0.23736263736263738,False,0.23076923076923078
86647 (LH1959),Empty-Split,False,[],19521.303717400533,0.5344655344655345,0.3358349494609468,0.8681318681318682,False,0.7115568994763626,False,0.9004120879120878
