Nickname,Control,MannWhitney_any_dim_significant,MannWhitney_significant_dims,Permutation_stat,Permutation_pval,Mahalanobis_stat,Mahalanobis_pval,Permutation_FDR_significant,Permutation_FDR_pval,Mahalanobis_FDR_significant,Mahalanobis_FDR_pval
LC13,Empty-Split,False,[],1.8225154776418653,0.22777222777222778,1.0316331581006117,0.12787212787212787,False,0.4783038743434783,False,0.30293516007801724
LC20,Empty-Split,False,[],1.550076858734704,0.4405594405594406,1.1175373015957504,0.06593406593406594,False,0.63529948312557,False,0.19880119880119881
LC22,Empty-Split,True,['PCA1'],1.3922372812516146,0.21678321678321677,0.9701303916302776,0.1978021978021978,False,0.4783038743434783,False,0.38039844770614
R44B10 (Ventral P-FN silencing line),Empty-Gal4,False,[],2.809560660668422,0.07692307692307693,0.9509525657671862,0.21078921078921078,False,0.4244674244674245,False,0.3866592123472857
23292 (ORCO-GAL4),Empty-Gal4,True,['PCA2'],3.0909931909396877,0.00999000999000999,1.1552982636956601,0.03396603396603397,False,0.08643530382660818,False,0.15126178169656432
86633 (LH2382),Empty-Split,False,[],0.6139966193749662,0.8811188811188811,0.6327517488755768,0.7792207792207793,False,0.9069023759745409,False,0.8409184398489211
23137 (OR88a-GAL4),Empty-Gal4,False,[],0.8506237638321356,0.7062937062937062,0.936170210007337,0.24975024975024976,False,0.7680461614887844,False,0.4107462785148736
86698 (LH258),Empty-Split,False,[],2.156270318720822,0.19880119880119881,0.8960555427200639,0.32167832167832167,False,0.4783038743434783,False,0.4605322734819137
23129 (ORCO mutant),TNTxPR,False,[],0.8570931652315671,0.6463536463536463,0.7037088324022923,0.6713286713286714,False,0.7326605978291372,False,0.7505303685078967
MBON-08-GaL4  MBON-09-GaL4 ,Empty-Split,True,['PCA2'],4.58350613156926,0.000999000999000999,1.4360877501371676,0.000999000999000999,True,0.033133533133533136,True,0.018072836254654435
R12D09 (P-EN1(2) patch line),Empty-Gal4,True,['PCA6'],1.5019390595637823,0.2597402597402597,1.3294441773012886,0.007992007992007992,False,0.49244333648003374,False,0.0589040589040589
R78B06-gal4 (ER2 (EB)),Empty-Gal4,False,[],2.8685805574012266,0.11388611388611389,1.16340217136097,0.04595404595404595,False,0.4783038743434783,False,0.16741153583258844
86705 (LH1668),Empty-Split,True,"['PCA2', 'PCA4']",1.5750815987564857,0.47052947052947053,0.9077172183346536,0.2757242757242757,False,0.6547927596878645,False,0.44143258316486667
9998 (OR67d-GAL4),Empty-Gal4,False,[],3.7324933919147623,0.005994005994005994,0.9818654557061913,0.13986013986013987,False,0.07731157731157731,False,0.3236298585135795
