FPCA1,FPCA2,FPCA3,FPCA4,FPCA5,FPCA6,FPCA7,FPCA8,FPCA9,FPCA10
-37950.92625689101,15445.213141441476,34825.682754565496,15425.965487003092,3812.5408171401928,8735.05047606643,-18606.649854433374,-7349.257740094309,-3760.242772872851,-259.80674142633745
-61339.71579582621,-20882.022844724746,11275.938271628986,11463.839993478465,23724.290277509033,-15383.569913781037,15691.290580655921,3285.849177133142,1500.531027503969,-702.8130543986306
-69368.62518586284,-22682.309190095966,-14006.02038480797,-7831.559910060512,-9188.249581102546,5336.766906246666,-4130.167872909133,-920.4464564459402,73.51431913799756,-150.93075963953822
47604.76254809111,51046.403711913284,-29633.164908432518,-805.303473144265,15430.276646163205,7766.368507403217,-5583.1132830131155,11753.704683661039,5784.975199494532,-5993.688838414123
73805.78286596012,29673.156680260145,-25089.872603688793,14869.486716414725,3715.7296842840033,3872.0628866689794,-2815.7696266151825,11808.805011638377,108.23628580276693,-13699.775385633891
-38009.61874740721,13397.709932945803,33843.636969160485,10564.55014675495,-2168.3949650721947,9041.406331278358,-12939.900864204723,-2179.606180968761,-2264.8214868931414,-339.3102176454743
-27294.354158766757,22730.665453835474,32942.95614273912,12792.613981592911,-2151.125065053736,13064.247983024385,-16424.571752422547,-179.25228694747193,1184.8159099587447,822.3304120571036
-63040.166234970166,-18106.67892873077,4973.622289777998,10976.212494945536,14794.610072838777,-6260.748127133708,9371.485089360342,-1301.9519054933407,586.675353233693,-305.0709427995442
-67731.80715205587,-24888.494170424838,-15982.546347783973,-1770.1855653914943,3020.7125120746427,-1404.90061853656,369.5459898394764,3223.352226189516,2269.693823664832,1002.1192889622004
-78785.91384186155,-30264.286523539824,-21839.961436774818,-11307.46471978617,-10664.36106647432,6558.82472511524,-5260.548289515582,-445.9715323013709,-819.6379629549097,-34.51081767365171
-54135.921601542585,-6765.107790829701,5667.851275766037,6964.790924474221,11119.077279406209,-5824.676916060656,713.4937326528358,-709.9131899798697,-1284.045510843207,563.6081874527761
-74608.99466347379,-30377.71135630507,-20527.857195421544,-9802.59130466598,-8376.666927411296,5361.847094508642,-3681.2234802748117,-796.6336089150175,-212.39544448930388,-19.579186150430623
7289.032314220339,33812.69718798998,8417.103151369829,-8990.191749376121,-4394.5504889513295,-4051.779339368152,-1633.9547076236681,-3457.371183692044,-3710.088084134363,-1795.2774055056059
124442.14155709208,-48443.29174788621,8838.094802191668,1708.020015273316,-5969.132912417871,-10395.67988861146,-6504.76463631976,10203.508526500891,-7960.65100962856,7362.940952999055
63501.32876896542,34387.64976169538,-32559.786706898616,22319.336077614964,4378.534236348203,17824.02258107766,9772.384685360475,-375.0229756967142,-12957.529975323761,6570.639318945374
37359.43216670405,43394.91139583286,-22814.289510097984,-5730.988130473823,12389.400108161573,4098.911073263981,-6347.39228177545,7189.905787663494,4506.376786662725,-2911.0785803068025
-69700.73973185882,-26196.19891694539,-16841.550801814978,-8422.421579992364,-6968.696090022956,5456.996700335563,-5198.520673724793,-1657.296099526668,-518.1029764724411,-125.58377881087519
-12712.296119823812,16602.30615259686,9489.927330365566,4427.540990044329,-8982.915677579344,-1184.1576903136995,2438.8303542264784,-2787.595482967657,2554.962183968177,-802.8423670434704
15896.12673432412,52494.02508954816,883.4539526359678,-24263.775727957596,-1887.6430839615646,-14205.596020305995,1236.079960791332,-12102.30743114125,-11618.638967739304,-4413.942056097437
-48940.81169518022,4883.743367900881,19341.307329656996,10313.08436940148,3700.230000205072,-409.9259075611775,-550.4001803192239,-1924.9134982361,1066.385098500535,317.4971609787236
1291.4090826425554,-12939.675363573771,5608.025139177887,8790.967333209506,-3166.277967022946,-13877.668506208422,2048.5195950723646,8320.75715665215,-2141.0420373792354,671.2364589952382
133871.86123882045,-63247.7602769544,15262.858017152086,-15782.371639555135,7857.763650810911,7135.7571309165005,3660.255059108861,-3556.3002169056335,1986.3267919548503,-1793.680310270347
-76896.67725024572,-28114.845080911142,-16796.92587700331,-7116.316911960046,-4967.824842602408,2022.938262425054,-719.2443994201051,824.4001063663909,-874.9845094880662,918.268681842081
-38807.76587823012,17653.741830824227,34112.846294509116,11705.62563997193,-2454.2451800215763,9073.509501844952,-12343.150483066895,-2657.5576090462564,-1315.4544585731442,-312.968399491374
68064.76797921024,23909.03614317192,-29210.01727548527,25002.748885650355,-3162.4912411843547,11659.765710959115,10404.82201698715,-9119.787404487177,-5785.801016853744,7647.2625339584165
-10348.895907667267,35787.77649984745,27594.244797840413,-10389.794275611313,-19678.522261348982,5990.621834771668,14332.727720981422,8851.983473259019,3642.9167821798014,1744.809885376653
32754.433814175725,52188.43733850581,-18211.255610679487,-15164.018086121194,12375.537433424535,-6275.04193743347,-11639.486077416923,1686.2298800112299,11494.859963881647,9028.100878982083
103435.09635697641,-30532.390740046405,-3788.894677868707,18262.362585225575,-21595.189797028488,-23139.11224975669,-11818.741722615394,14166.857582898434,-5829.073205747011,-1830.3252348134151
56205.41543339487,31751.217401308233,-24936.828786371665,9095.360286431036,4652.940451054427,5759.021790099006,-825.1252795867554,3965.6035265020073,1875.1972498668106,-5536.5384713539715
-13049.832021427246,35766.6955028717,29682.036038278417,-3765.091474270247,-15563.519123050653,4518.3813308783,7343.46830226478,4702.300291904425,1366.5976021583467,505.5155204025192
5760.438679766095,46287.20871094485,18320.988769594573,-14585.267281134344,-13175.940613285016,-851.5804829798861,11169.20791954557,2646.0548618466028,-1714.8387296317048,-493.82937328504926
-53885.17884064224,-4957.762078798401,19925.89881020312,12859.679509252013,7743.492793004499,-305.696117358854,-5869.44112317387,-2240.095121590794,-1482.6085243269897,-422.8079697558765
-70534.44146191253,-31919.247176820012,-17016.05466781463,-5851.780252918429,-6760.045579304549,5025.161838133032,-1891.7352828499118,-127.79869772567189,398.9234663780946,-2707.5585714611716
-74653.52448113616,-28572.830447953893,-15524.555173609031,-3871.794465412814,-1143.0301273889522,518.8639847510951,801.1002638794266,424.9181252933929,283.8726872472674,-237.5021756483994
-75019.52729991823,-27755.126097862598,-20568.629600034754,-9429.638715012985,-7847.611738790534,6138.044869998642,-5042.471704815532,-752.5760378004709,405.6939233556386,509.8566149211572
-20910.387583276926,26379.768902092623,22467.03805995381,-8917.931785959916,-18185.41077560486,5453.184870173658,13597.68617480293,10219.87793418309,4881.075720072715,1592.5913884193367
111666.85949334543,-23049.053218154237,-1875.0207818275012,9319.876630654544,-6771.79790447146,-8732.623752515898,-3940.7345895193334,6785.157231574042,-6632.211324436139,2700.7200752769772
16557.41740310515,51089.72950129701,3803.741302679587,-22656.76163943302,-4214.666735157824,-13003.502992040658,3089.590636547303,-10775.449997866572,-10190.76612336158,-4670.940506019258
72156.10018057146,12963.099357571524,-27418.781186581484,29758.9197690195,-13201.820954660509,1013.7712421319901,6366.358923692916,-13587.273755718681,9551.182295305398,-1211.666130454162
95906.73812313909,-21366.296383888963,8648.375674768697,-10677.325572257207,-1296.6693654964956,-9840.691702457656,-2913.3249909500423,-415.02306864867865,-8156.752982939208,2694.4344664210666
113766.07025550127,-44952.771733956266,5359.366384028481,3798.313238820472,-8228.625970047227,-10018.355215804198,-5710.46299421252,6433.243384992822,-2893.992608938049,-173.59593662436095
3437.579299647279,29008.134206646464,6456.648494063895,5916.042500453278,4729.547508720341,5000.831325802246,-11038.624383608576,109.02054075866572,3435.0488655796707,393.1942656953783
-74071.51495129315,-28406.866687349844,-16647.871038619684,-5873.143391733801,-5202.08952137786,2376.2561145345476,-1387.1404997772677,-711.6149597752951,205.14150211936817,-0.7927107533580238
-70618.66785701312,-24072.375025776288,-9026.024110598657,75.98719745126284,4938.960637927299,-4490.255045492408,5006.929812367531,1187.3249434337622,586.8531015284766,357.2659964475134
-38437.913385175685,2116.75552266682,18815.24946164367,-1953.4693244280334,-9200.65008687049,6676.265273571373,-2247.2033684398343,822.6384595646249,1767.0907524920267,285.1273724758496
-6617.133127026012,40816.70791142018,24413.806214431825,-11610.66384665489,-19152.23877306672,4172.966585098868,13406.081351753073,9726.73081733228,5548.591664156412,2243.648928653599
-68749.34146033876,-23626.25121884687,-8249.65386561532,833.1846536781281,5575.126491100667,-4849.388471815854,5539.2448788617585,294.78753046353285,798.4546552428526,433.4063616392577
-60844.421710863106,-8792.231849489905,11283.238173380498,13595.781608392517,17314.840833727743,-10640.715253926644,7008.596368624724,775.4656745801765,-232.0279936566859,861.1260587684767
58948.7447689727,41001.500119437434,-27332.422543683915,17996.167153751285,10707.060583526094,12479.879710547619,5772.522063762442,5150.350944493446,-6412.759051604914,-1351.838043409444
-1390.984107510879,40808.05066176545,18338.756308744018,-13329.133193448559,-13571.724959458177,-1380.0904385447172,10100.8497395446,5528.317576664669,-233.90457505162917,317.94757660054086
-12620.738096993633,40891.84082115886,38266.74413983586,-2235.7871149121806,-15989.404369666658,5881.683585919581,8070.8461642490865,7403.662733114415,3292.2226724064485,1183.8364189281388
-79199.74877055957,-29223.434397832523,-21184.42473254235,-9093.684925203877,-8066.009678175343,4857.500179930552,-3111.2029011701297,-191.7206195197996,129.7492913151067,184.10364263188322
18478.845887864572,41686.04690178675,4874.837105050548,-9685.623285893655,7482.061135558416,-1336.889689942046,-7805.042316073509,-1943.204949141896,4585.840701686192,4009.304722490868
-54262.10296710013,-7719.951579250159,14979.595437977063,13003.788702131922,12875.598663943378,-5543.655084381908,1470.3002364453544,-684.8566482329389,-229.4909643739304,-131.85952555496004
22024.281003128228,51666.30624733987,2389.5606280141906,-22256.169294578205,-3528.0045325207243,-13162.902369055098,3811.614034737992,-11579.915960686641,-11848.964678581136,-5547.874914920007
-3981.056811624561,-12273.472489277789,51943.35226589846,18271.084447667035,-21925.546607957207,-12591.154781433044,-25043.310602569338,30.774256291141842,5861.382341057829,-9556.441591989204
19860.631020992554,50469.48972544714,8903.02586965125,-24530.08281695528,-10913.21557777164,-10622.968443269285,8029.334482336106,-4835.160008058412,-7002.8599295937875,-3499.9458316706623
136498.69132558902,-62062.76368069489,15755.990075653506,-13841.06283015619,8652.565836123873,7925.344200783286,2445.1878837808567,-3917.8245732545392,1991.0076124931045,-1414.2333927855143
4127.847442564917,28730.172402751978,-876.6352206186492,-11928.938634800705,8259.679340627215,-7771.257200913935,-5217.169653521888,-3223.723281888149,372.5894650300134,2809.2101466531467
67327.83683771237,15489.109348436521,-11657.257376369615,-3469.519913068918,17768.48175937251,7777.384433306631,-9562.049178983018,2032.8385054386358,7940.0092425199155,-5824.677365033329
43486.48730285651,33642.647506154084,-12631.139100863727,-5043.719843103367,864.4227495707945,-6207.532487378548,-4145.222275453462,-380.04045640147626,2387.004322906489,-4138.538564193788
-19129.189258337512,18473.43732316885,26424.351268144765,418.373936350809,-4386.256010133463,4076.548864688677,-6156.79853503633,-2817.058238996793,-4734.228962832379,-2035.0562667810218
8304.710211661502,-14221.136565506806,3653.387776059463,20978.09912730754,-962.4911127624131,-8928.541745518924,-2126.108213877125,-1520.4618074478185,3148.634722517357,-2327.0532554358624
-39872.57499084907,10389.431586489658,17300.644503390522,-2051.0348009129807,-11776.14475270395,6991.8693287456035,286.17998194668394,3069.11046996073,1994.150444321177,931.8883529126731
58932.98462838434,15697.510832998156,-19360.93485253079,25061.335927828437,-8721.680685590176,5540.860810097176,5159.3121655847,-7556.444953886224,-1832.4885667504839,5359.405990286027
-10685.583264376455,33978.50785776081,19025.367497733037,-2116.221371045541,-10093.780336132324,7440.79755845357,3490.8635051244414,8454.06904254423,4621.464941083116,217.76613687988078
-39434.10121917424,5396.625024659305,5574.318267032466,3157.334964285765,5370.480375796496,-35.994731231882966,-1797.766062194969,1090.1924303059802,2054.2245277023662,579.5434264333628
32208.121127722912,57814.5584214485,-4174.977153122682,-27235.14533413817,-1758.0675845732035,-15890.021979401234,-1153.3732313241449,-15725.45755389615,-12300.736305276092,-4815.900269854956
77143.11469246433,-167.98561599261657,-1559.0496819594434,-11445.183486860129,6771.537756604568,-2519.864908784351,-3787.635077228036,-800.9216778904771,2077.7502986082363,4373.4886854264805
39047.6962823173,39738.43379497997,-15109.436470627612,-178.65105649219498,647.0490908109684,3846.256485198443,2948.0250795250045,-1770.2505556966987,3475.9985056104942,2665.885873906521
-37255.639774359275,12894.341216156508,29204.35776418771,12253.162029163925,-1614.6719194632371,9267.312863717623,-13284.233730484488,-2314.8712474643494,-1468.8148511183672,-663.1870670092383
-59688.38651917743,-18534.957366237784,4582.786571522419,7449.66279929814,17448.555081997074,-11882.12644154637,11860.21347558845,1358.5144304442167,1884.442781660651,361.84851932572536
58778.987107669825,-9917.267296440798,4403.815467933276,-9783.210466781293,3462.507746261341,3699.2553372025473,-767.1084225672126,-358.6519245754276,2133.9799124465603,1162.8179038912322
-42239.11424672233,4887.6070178690225,21006.860846977637,9415.49390626491,3216.580589185869,-777.8197179915348,-803.9853910057205,1145.368007721892,1035.7111817669688,-1124.3958192142109
-54505.64054752736,-14430.95703006962,-12856.405830975034,-6422.466625767393,-2892.8616033947114,7238.028601295341,-7772.560170485048,-1838.3903218107498,470.77212286316285,-79.3427988872663
-65748.06240603275,-22078.519994663347,-9722.853547343502,-2295.226574280046,-4676.001818205758,5949.036009666273,-4586.86687427489,-2304.630904265401,765.1176552512723,1183.8557190759914
-55738.382025713516,-13889.203695380338,-3216.3307148086037,-588.5240823035676,4334.9872625574735,-7632.739130253793,10189.869002404137,956.1422803480153,1710.199745749248,95.20015826647351
49525.13715839458,29330.900541216706,-28581.903131406107,10369.65093540055,9024.008098881766,17644.358968412416,4837.562074507038,4279.592430083464,-6145.221277504605,-4009.1366277810694
-71857.92951948567,-25260.451922837332,-14948.37745076331,-5151.107911244034,-1646.1462518195042,-1159.0075319399868,1248.3552905033464,-5.720511721528278,-209.77177076203094,55.2764390002905
71029.47166018761,33615.8580457031,-39514.16950460399,23735.84267529032,4125.524137112228,21542.05947877161,10325.0602602636,-2066.5132175268623,-14403.445483193625,7910.334999924529
-68019.90629298738,-21463.76764771119,-5921.927544119904,4183.37549138061,12954.003965642687,-7513.663158447815,8406.062152756294,1797.8008905205056,1607.1911587795912,257.8764826646417
-57463.40679684893,-14119.640808700306,5153.349972453736,10911.741562273484,14417.747253027594,-11237.447020163987,5451.145805826119,-605.241058387879,121.60503963894101,1090.994238917006
-73414.97534847191,-28326.18796882845,-22158.15262622975,-10687.432893143156,-10273.184535218927,7051.4668941299005,-4995.0740411254765,-1847.3517166226188,-221.92434109558585,-118.56904406971154
-43224.89981671404,-23006.81954387213,-2405.8611346233542,-2981.0206039756436,-5125.945452546672,3039.006195552187,-8398.08528697953,4733.883880994067,739.1281325907419,418.11851586138175
-37695.49892273225,-6587.489800955985,22309.570791752394,10540.665709965311,10142.017057062745,-2414.4747700587477,-418.03192759674204,-2585.999561520955,-784.8737347326463,-314.0821755700884
-65384.7215058335,-33382.99628383679,-15757.426040060727,-6346.98230073769,-5828.279001955597,2825.657477159299,-827.7379155913253,487.93641006502315,575.304852056344,1090.3408331210112
-2478.9125182996772,30802.420126006196,17655.321872995697,-9388.762881187144,-12377.518550571045,3002.323733869931,8234.613828360518,5301.5144202218735,2633.9633904875204,682.3922610979807
-47968.51854042961,-13773.793671023132,-8794.994936449177,-11008.482252506155,-10763.218431788475,1010.260544552013,9447.51723120589,4158.216019813197,958.5898361810076,2725.907097053834
74058.0616654093,21545.29176762864,-26724.914956927663,27664.1088361499,-10775.343730452052,7050.720344434575,9942.016962560374,-11486.444519036068,269.3210311246147,5034.614971817416
53936.92030815104,39481.79959509999,-24787.37986939844,6446.99545500076,8401.367561760944,10534.313894724004,3623.8411051767735,777.3494886553293,-5467.73559976452,-554.1328723677284
39266.44392324537,44475.49545145797,-18051.31901795842,-4506.407578412676,5857.742691763145,-402.3342560538134,-2029.2937674129832,-912.7663798482791,-212.9813847907951,1666.2357204586194
-5410.328380559634,-13593.01598566897,30038.19475451511,8639.130631676264,6082.78133788554,10185.554769850076,-10221.575274008328,-3401.832889431261,-975.7248514004173,417.2422936401757
-65032.65011161214,-22799.100996283432,-5969.386011318548,-806.0213918837928,6029.265621302838,-627.6623553867587,550.006163244715,-2119.9531627136466,-409.6435530613948,592.3310137644544
48757.422012112474,50002.59925279374,-26677.90863659653,-1767.0699456489003,10354.11228635991,4900.111218467286,-1728.093527830532,6720.0493085116705,1005.4135043923256,-8104.250134168322
-72694.93879760252,-31459.463478462567,-23435.3799643422,-11284.755879169785,-9166.746381450677,7611.299402865643,-3753.7230176006888,-951.9510967851569,220.02634674688204,-772.1926520903451
-47638.05762272058,-503.7793474990576,18600.809840028818,10767.691842037451,9698.295464734581,-2146.1556839170185,-4479.207243506746,-3520.422596257197,-1541.6063501798446,-933.2606405899535
-50950.881057275976,-4840.737935176797,2642.7764997438485,-63.06469435429099,3290.0524050923023,-2022.7024645393878,6679.342590917007,3132.4069485347272,2366.006246710978,261.888411959362
-76390.18300356563,-30236.9035477387,-22941.18787661158,-11550.944789893529,-11027.17958890189,7433.606818138091,-5312.094349450005,-1404.4527592952925,-582.1904859305034,-80.97711030190969
-70052.32821409803,-30479.3888699579,-17303.010360428998,-9471.034447550994,-3070.4680240737284,4070.191333807114,713.0223175727695,763.6940144186652,-1659.1682414605223,-413.13958812512584
-28908.809894504153,5453.539398367226,-3896.488856192449,1198.977840069238,12348.067898073388,-9935.989982395027,4306.073100014654,514.6802098968661,4862.482265583103,4056.5854554159064
-57832.38338490312,-11359.531608116642,6213.504825946157,5387.942786756178,2273.004456885081,2738.3124358911755,-2674.3820155580966,-811.9551217210752,-1087.9603283950396,-309.3087966577858
-21830.983203013,22503.07398776991,16069.184978767202,8439.647047886476,7870.25371001342,1831.4469605269442,-12591.59554128974,-1189.6280920355982,2245.2488054697146,1591.6921911714637
31577.695287717404,58079.985470448635,-14525.590319796354,-17411.920019960045,10024.663058184406,-9480.490345567785,-8880.254174825994,-1560.320319676146,6351.284732997943,6045.150035428379
-39012.32557258159,20941.12306538672,35432.09346595154,13876.504474862399,-352.45762195719334,8450.557523729849,-14031.957058739057,-3196.9217967917716,-1740.8730248716433,0.278998969313358
33658.6177737587,52689.7760374597,-16736.85205371038,-11719.968240086715,10867.206920838122,-4038.882989445456,-8136.540701857705,1724.8168635391576,3684.760838366431,1128.97845099178
-55343.7497173093,-324.5239928485854,16926.640580641113,14659.449628714367,11440.253709959059,-2447.4591121982676,-754.4992676341482,464.5479613151214,685.2091200571834,-5.724756099779423
-57294.33883026181,-5113.425146803808,4038.158097845753,7378.579887281239,15124.250839465229,-14647.67038235376,12985.907309189737,2036.384720600051,-145.32723176564528,-484.12961493960404
44300.764332408085,51033.91509853766,-14775.54826276566,-5445.43512006882,6378.978939536729,-2970.395375067145,-3189.9444420408267,-967.1477977879943,1743.5110496549253,-1773.9238141131718
66758.85194269058,14304.442926077407,-10522.724454105139,25410.855373529186,-11765.839043572681,16501.017722968736,14967.310386845395,-2969.1994283457493,5185.234161301813,1487.0736822675206
43098.991588628465,32442.46467587602,-13708.201768372419,7038.755180207683,-1081.8868262872961,7576.012453839393,8476.103083164871,-3445.4293394937176,-2886.950694298938,1368.096975393578
113607.1070142356,-43411.95051188999,2880.6674624200746,8702.963893695382,-12119.560693021622,-13394.830066915867,-6980.762126496501,8388.101836331803,-4414.889660646064,-364.68884102798603
-723.9664653736061,38575.59360803503,14026.125535879166,-11198.265554800879,-5301.681242273881,-4092.282317775103,3756.0804078599863,-6819.33675619902,-5252.784598213183,-4275.682480151675
-47312.96990942889,8845.734831889733,31406.354397799067,16994.88162430849,5254.60769748238,6693.68086707716,-15353.189902966695,-5723.568755797279,-2463.496476713323,-759.231527464653
65105.889133809666,43932.2492187834,-32097.82904215359,15648.161446918199,9534.777382017344,14471.19863641011,2778.534266954206,9009.683764392901,-4524.037401488372,-8434.679601039203
43750.28192900812,61184.009219378546,-22220.810250545044,-20348.33073892348,14108.573290032271,-11598.8156319639,-11563.112162499694,-2650.5525570658297,7425.9971628103785,7175.440741710414
-8264.273009820872,28216.880545817177,3915.2213518956896,8779.228981332684,14772.870789172383,2803.6603071340514,-15900.761597599001,-40.49519869245836,4905.262681716386,2627.501520001398
-77031.83448186974,-29185.98393429892,-20232.816388304702,-8847.092518118472,-8669.128253328627,5565.636047785179,-3888.462872994966,-907.1809146744224,43.79950158663802,428.23852319800346
-44402.53305669199,14664.721038751957,33071.58740897801,15535.414278207074,3773.1780590849244,4974.566205227373,-9821.430339499759,-3074.275056938964,-1399.2322507973256,-488.8889059473781
-62482.34297479808,-9412.25709127038,14256.946807493192,14105.922035822123,16472.88156907248,-10983.876657078565,5795.401372533136,1771.1635308016034,141.55048541634773,-723.045007999877
-62426.8667793495,-8779.505002252221,9901.022799632383,11241.638325251319,12348.732258515189,-6650.981938783201,3707.0634258481987,-636.0790660474205,-469.9798725483393,179.12415044501495
-54160.327199625615,-2683.615532685192,17146.924598918955,12878.953303598948,8961.746760772858,-5170.429821353399,300.7630081558757,-1969.1033327222822,365.1604335583338,-699.8515640741414
-58178.36222394592,-14187.814629715882,-544.522748142212,2478.4666902850377,-799.4807976016311,3904.0769392110647,-4039.563679277543,2086.136220472579,372.29161721365614,-1716.9807488662482
47230.75221536796,53246.26219819104,-26354.44130471086,-1485.4259807508042,15160.01779934263,5570.3673702727265,-6542.265794581361,10387.79646034985,5604.204422945686,-4303.919168893355
34493.471997037486,38038.16049931971,-19317.277223260287,4022.9707628015367,3164.6994619766965,7269.788101319411,3202.5878456045984,823.1462944103395,-7385.68435988213,-3589.178536671164
33448.61809302078,40881.739685640474,-19039.797368773572,-2601.8088739067616,13527.996690659747,1703.4803492878448,-6169.086060294423,4676.470761857226,722.99239816645,-3759.0787769233975
-68605.9935470699,-28345.003855404262,-21047.24094312435,-8573.603351611828,-6309.865250926196,4086.5525893460695,-1475.7334801110023,-855.2550099096655,-1304.9539873062265,-1012.8615132320582
-21166.496810785666,25106.49993730345,20595.696407609274,-4260.732380832451,-5791.517763954628,-3070.1957416396995,11650.2715339961,4338.7077981920465,1385.30032743041,317.35246762507734
-71480.76706290184,-28047.665226206365,-15225.68354960288,-5530.228227228128,-2897.2987236026697,1248.2740737666304,-329.60140783856207,212.08921551376886,-108.72707538361462,-44.40198318204536
-45815.82222317275,-238.28184982103727,20457.249208327074,10493.635243838315,4180.750099159393,793.954379293339,-2559.444752980083,-1847.3386140902485,-1.8429773478352016,-1285.5270292355153
-60735.74602625325,-12295.89294882301,9681.483007923884,13469.500938271865,18349.778280312683,-12799.422844709132,10293.61402616325,1859.5190417699087,852.7624667109477,182.94866385242574
98612.01991237978,-55100.725718704896,10903.437674345547,-12645.85460718042,4685.650932459816,5907.7914917711005,1088.3690457226542,-2293.9985323876103,630.189206937975,-279.72300067517205
-50669.459335450556,-10504.964064278902,1305.7633904266659,1819.9344536786546,12351.41310196528,-11619.43963555668,8297.796037218499,626.7686486189068,-1784.0644459098253,-204.00948591901061
50546.915537581655,31213.81849639866,-32838.184602331385,-175.6449256755279,14205.851442884677,8798.864431817503,-6492.65794676261,10542.52748836703,1842.6273811973665,-7780.2069078404575
-61082.55071300821,-20385.55723715478,-9411.293425312659,-4835.6200151219155,4351.710812813089,-1675.9785301724432,8305.439754244766,503.76379293947747,586.8686567825384,-2081.0891838954003
29087.81596484217,36651.465524744584,-11453.199608794666,-9783.423792860453,3225.399406709667,-2982.224410982039,-5056.8601600222755,3735.273169329959,3962.8175004421078,1519.2721856307235
-51728.23354235248,-1606.4494646205299,20238.270698477958,12127.747574650648,7864.1993679138795,2558.461318331983,-8251.382627064126,-3621.2941422624062,-1438.2045801291458,-541.2559514099162
-44953.02052721027,-497.4062597944074,20695.4541800321,17935.583216323324,9579.18914932259,2379.4945546459558,-5204.5949701741565,-3275.0887527997747,-3638.3841625372984,513.6550685382398
104937.9678846676,-46741.36613264227,17177.24901655713,-13219.411746514159,-676.7956618060537,-4909.487543134828,-2614.8487318831167,3891.0766020037545,-3138.7549116140362,608.3631003627786
15537.1507349255,47269.18268305276,25265.842905074554,-20484.972774107533,-10269.192018661455,1123.1756137320176,13097.89174715933,2111.046686198808,-1316.620826832504,2368.090128354575
62582.166408705445,31836.805498375237,-31739.834350566776,16624.48810338932,7445.778136920486,14581.416111997509,3688.8651299103885,2684.999551015017,353.24793113453137,-7863.63880379976
-57610.04633196992,-26337.97247020747,-17802.902975520323,-5382.203301170624,-1829.355984044018,2886.45987062246,-1463.047389829487,1898.3999066084075,-2688.017858365617,1572.6379453264788
16659.93609138818,27455.439547277383,23695.30422295786,-293.8177081296345,-10465.33288689173,11464.196236720556,11834.412383789993,4280.9295492361525,2045.9822589702649,3114.835712493328
29288.652755693045,28297.070918579117,-4013.1698058996217,13368.351219863614,10460.691769936402,6951.926793899373,-6581.399356496859,2014.7791353830207,4679.172997821744,1121.8745228322814
-54994.646241625,-14404.04562021958,1832.5388008779948,-3015.7500190099568,-4284.32443272622,3491.4074060694084,-2738.8632622074288,954.6880336889822,-844.9344878391631,-1785.6138293001682
-37501.24544318863,886.3206141506619,-8063.978687059495,-16330.63848145469,-9102.764187063838,-1322.4629666238222,-748.2573397949333,-3154.7918425573616,-4456.640860518392,-638.5464672829174
115591.78548096698,-54192.925535926704,12088.925676879318,-8154.716315610592,2261.2185887634187,655.6785247611683,-946.0461254015619,1722.216652299268,-2203.184443078861,2685.844765586814
-63446.37483440022,-32985.92886012169,-18047.28740310361,-744.1978456184733,-2467.249405674928,2717.011531599683,2.989577693473815,-894.4824096270997,2540.4995651559284,-682.0470649042675
-59368.44009194237,-20624.035294807494,-11136.461369380888,-5839.766987720148,-5506.294353881134,-484.3254969623677,2930.935448672119,940.5336633431734,-869.7579777004294,-917.031704492182
62497.06093726145,33475.20441529924,-11602.689146632074,-21040.39528873336,13198.551452974069,10290.472675651712,-1962.302663565042,4111.270440839624,-2910.2518641270276,-1770.0213568512365
-11667.59753803118,33220.463859104595,42096.65769327657,3315.5646277650794,-12224.64582227652,9803.406374361875,6764.970980132036,619.0125830002629,3038.6487084476926,4238.423193874759
-21110.069675626375,-10393.70324150389,-42272.199349580624,5918.728181974848,16944.53957013465,271.0184469748262,9697.905940431318,10795.35784575454,-2202.430715791692,-12863.57512946673
-54953.501539182354,-29076.140060561025,-20497.596312844817,-11206.72154511728,-19171.69688681207,8243.25536162862,4599.225593797397,-40.070639601761016,4173.365089191008,2440.074795779417
-69098.53722352056,-25588.648529385893,-7083.401295056848,-1331.9936511077456,5293.416224196583,-5236.1976537907485,3809.7277867745697,2255.6850377361466,-809.3769905974925,695.4405846147442
-11108.00982681393,25865.789895886384,8666.168392691174,2082.2232757412908,7061.8034339494625,1700.8370673368843,-11862.823144177713,-3159.098287475807,1391.0692585813765,893.1079039981547
-75473.64815738134,-31519.923659011383,-21503.491158029574,-11706.214659740413,-11690.464887943457,6760.665205504205,-5178.918149579601,-644.2812318680604,-808.0880762415093,626.8530713611949
-24698.252170689295,12731.967756714352,15612.036024041445,5129.95609891299,-1179.1332319297455,2827.439452946095,2400.3590488877467,9721.298520562266,1926.9503368166286,-402.8097631234777
-57246.740255439014,-4052.027319320625,17227.68426617575,13747.368228060615,11612.507704876605,-5064.412905838631,248.66418519506846,-1722.123401220971,-97.27653151601716,-278.8279615583061
-69352.41940254977,-27028.428414404534,-17558.448850316785,-4768.345731796401,-2430.5777348252536,293.0732652456563,1605.4360800953868,-479.5071245615888,-869.8505550267465,-167.68300309406467
76722.04751270275,4583.25288554097,-26948.714068616,35031.43172529183,-18741.702880141707,-478.35739237904903,8862.452591566185,-19611.91228504786,11485.668193066484,450.28158380683044
-61147.969565893305,-11397.909559742313,10365.913283611952,13437.296778544161,14900.691286908494,-5642.160003076544,4930.901779279618,1602.349156762342,-148.44295591012713,-314.5617956959632
58085.541663701995,34800.80720871928,-25315.798364581588,12311.387452855282,-653.5934974133103,2845.9416211451635,2351.735301703601,-6163.872002586381,-20.487968918249443,6254.949750934626
