Nickname,Control,MannWhitney_any_dim_significant,MannWhitney_significant_dims,MannWhitney_corrected_pvals,MannWhitney_raw_pvals,MannWhitney_dims_tested,Permutation_stat,Permutation_pval,Mahalanobis_stat,Mahalanobis_pval,Permutation_FDR_significant,Permutation_FDR_pval,Mahalanobis_FDR_significant,Mahalanobis_FDR_pval
MB549C,Empty-Split,False,[],"[0.18292496226468066, 0.24666840580622723, 0.6202051660251747, 0.16537831464348582, 0.6202051660251747, 0.15005600512798442, 0.2893112972225771, 0.18292496226468066, 0.07998053620626355, 1.0]","[0.07898257926378298, 0.14800104348373633, 0.5581846494226572, 0.04961349439304574, 0.5352686001887101, 0.030011201025596887, 0.20251790805580394, 0.09146248113234033, 0.007998053620626356, 1.0]","['SparsePCA1', 'SparsePCA2', 'SparsePCA3', 'SparsePCA4', 'SparsePCA5', 'SparsePCA6', 'SparsePCA7', 'SparsePCA8', 'SparsePCA9', 'SparsePCA10']",2.999780788516722,0.002997002997002997,1.2812122746605632,0.11988011988011989,True,0.009175439944670714,False,0.15098825225407506
MB543B,Empty-Split,True,"['SparsePCA1', 'SparsePCA2', 'SparsePCA6', 'SparsePCA7']","[0.031768016677703195, 0.031768016677703195, 0.8499099136194106, 0.9080351775313281, 0.3415585759641948, 0.031768016677703195, 0.005626376526077942, 0.8499099136194106, 0.8499099136194106, 0.9080351775313281]","[0.01270720667108128, 0.007886378963188565, 0.5414703924391078, 0.9080351775313281, 0.1707792879820974, 0.010531207730149275, 0.0005626376526077942, 0.6799279308955285, 0.6089476244742323, 0.8301322406402155]","['SparsePCA1', 'SparsePCA2', 'SparsePCA3', 'SparsePCA4', 'SparsePCA5', 'SparsePCA6', 'SparsePCA7', 'SparsePCA8', 'SparsePCA9', 'SparsePCA10']",28.026005519365878,0.998001998001998,1.3414172225886387,0.05094905094905095,False,1.0,False,0.07983355227449716
MB434B,Empty-Split,True,"['SparsePCA7', 'SparsePCA8']","[0.21583393955106273, 0.055725917785796705, 0.06472930493849627, 0.49999707583279707, 0.7287894333824962, 0.07219768974292039, 0.0010528501739039615, 0.0019406296663458966, 0.13856442531803054, 0.7289281824361975]","[0.1510837576857439, 0.01671777533573901, 0.025891721975398508, 0.39999766066623765, 0.6559104900442466, 0.036098844871460194, 0.00010528501739039616, 0.00038812593326917935, 0.08313865519081831, 0.7289281824361975]","['SparsePCA1', 'SparsePCA2', 'SparsePCA3', 'SparsePCA4', 'SparsePCA5', 'SparsePCA6', 'SparsePCA7', 'SparsePCA8', 'SparsePCA9', 'SparsePCA10']",2.5662807420533706,0.000999000999000999,1.758481645744671,0.000999000999000999,True,0.004848809726858507,True,0.006626706626706627
7362 (C739-Gal4),Empty-Gal4,True,"['SparsePCA1', 'SparsePCA3', 'SparsePCA5', 'SparsePCA8']","[0.012641360432708785, 0.9621482836066155, 0.0047279595097412235, 0.8080084237693858, 0.032512705823219766, 0.2553447996527639, 0.16118021014734174, 0.001063061735187313, 0.16118021014734174, 0.8486054760706402]","[0.003792408129812635, 0.9621482836066155, 0.0009455919019482447, 0.6464067390155086, 0.013005082329287907, 0.17874135975693473, 0.09670812608840504, 0.0001063061735187313, 0.0905192333421713, 0.7637449284635762]","['SparsePCA1', 'SparsePCA2', 'SparsePCA3', 'SparsePCA4', 'SparsePCA5', 'SparsePCA6', 'SparsePCA7', 'SparsePCA8', 'SparsePCA9', 'SparsePCA10']",3.778948941025388,0.17182817182817184,1.4584853395621102,0.005994005994005994,False,0.2234889293712823,True,0.015292399907784525
51969 (Capa-GAL4 4F),Empty-Gal4,True,"['SparsePCA1', 'SparsePCA2', 'SparsePCA5', 'SparsePCA8']","[0.01018570394430243, 0.018768212702930925, 0.11120574242451688, 0.6260765313838715, 0.01018570394430243, 0.9369558676699575, 0.7798151012029049, 0.01703335329138019, 0.8755389039195969, 0.6120270033708421]","[0.0016436881377648617, 0.00750728508117237, 0.05560287121225844, 0.43825357196871007, 0.0020371407888604863, 0.9369558676699575, 0.6238520809623239, 0.005110005987414057, 0.7879850135276372, 0.36721620202250527]","['SparsePCA1', 'SparsePCA2', 'SparsePCA3', 'SparsePCA4', 'SparsePCA5', 'SparsePCA6', 'SparsePCA7', 'SparsePCA8', 'SparsePCA9', 'SparsePCA10']",3.0923183989016043,0.32667332667332666,1.5683614943176996,0.003996003996003996,False,0.3869523333809048,True,0.013253413253413254
MB418B ,Empty-Split,True,"['SparsePCA1', 'SparsePCA2', 'SparsePCA3', 'SparsePCA7', 'SparsePCA8', 'SparsePCA10']","[0.0004593630895312869, 0.0006631877004610988, 0.00034411437765983143, 0.48664000135012253, 0.8559539033635253, 0.08246385874751597, 0.015954862936007733, 0.0004593630895312869, 0.28540881099775234, 0.0011252753052155885]","[0.00013780892685938607, 0.00026527508018443953, 3.4411437765983145e-05, 0.43797600121511027, 0.8559539033635253, 0.05772470112326117, 0.009572917761604639, 0.00013780892685938607, 0.22832704879820187, 0.0005626376526077942]","['SparsePCA1', 'SparsePCA2', 'SparsePCA3', 'SparsePCA4', 'SparsePCA5', 'SparsePCA6', 'SparsePCA7', 'SparsePCA8', 'SparsePCA9', 'SparsePCA10']",14.213763503883442,0.000999000999000999,1.7751138360433347,0.000999000999000999,True,0.004848809726858507,True,0.006626706626706627
86683 (LH168),Empty-Split,True,['SparsePCA2'],"[0.676608471638036, 0.0181487665904793, 0.45665409759640374, 0.09141122364600908, 0.676608471638036, 0.676608471638036, 0.6666627677770628, 0.8819307212779461, 0.33292115382738213, 0.14125540834433706]","[0.6089476244742323, 0.0018148766590479304, 0.22832704879820187, 0.018282244729201817, 0.5414703924391078, 0.5414703924391078, 0.39999766066623765, 0.8819307212779461, 0.13316846153095285, 0.04237662250330112]","['SparsePCA1', 'SparsePCA2', 'SparsePCA3', 'SparsePCA4', 'SparsePCA5', 'SparsePCA6', 'SparsePCA7', 'SparsePCA8', 'SparsePCA9', 'SparsePCA10']",2.640776044031493,0.005994005994005994,1.3105717571284492,0.08391608391608392,True,0.015292399907784525,False,0.11360068502925647
86692 (LH1479),Empty-Split,False,[],"[0.5356787556512144, 0.5356787556512144, 0.9342393414808573, 0.539582737670958, 0.7554754787728094, 0.5453929708269218, 0.5453929708269218, 0.7554754787728094, 0.5453929708269218, 0.5356787556512144]","[0.13316846153095285, 0.13316846153095285, 0.9342393414808573, 0.21583309506838322, 0.6799279308955285, 0.3468892911616084, 0.29850025147313874, 0.6322436309019092, 0.38177507957884527, 0.1607036266953643]","['SparsePCA1', 'SparsePCA2', 'SparsePCA3', 'SparsePCA4', 'SparsePCA5', 'SparsePCA6', 'SparsePCA7', 'SparsePCA8', 'SparsePCA9', 'SparsePCA10']",1.5010668340740907,0.10989010989010989,1.264555191450845,0.13686313686313686,False,0.15620094191522763,False,0.16709057813352293
86682 (LH85),Empty-Split,True,['SparsePCA3'],"[0.2286562028308508, 0.06570329589983373, 0.017222858797683104, 0.9725234705442696, 0.42615041953911026, 0.9725234705442696, 0.12923578927090537, 0.9725234705442696, 0.9705291889590005, 0.29600208696747266]","[0.09146248113234033, 0.013140659179966747, 0.0017222858797683106, 0.9450795155118642, 0.25569025172346616, 0.8632664146869172, 0.03877073678127161, 0.9725234705442696, 0.6793704322713003, 0.14800104348373633]","['SparsePCA1', 'SparsePCA2', 'SparsePCA3', 'SparsePCA4', 'SparsePCA5', 'SparsePCA6', 'SparsePCA7', 'SparsePCA8', 'SparsePCA9', 'SparsePCA10']",1.347654353250952,0.1088911088911089,1.3882712499987637,0.05094905094905095,False,0.15589446524698322,False,0.07983355227449716
86701 (LH849),Empty-Split,False,[],"[0.19182855565126922, 0.47728287501779537, 0.8220307333720004, 0.7117373074531342, 0.24686833726614993, 0.24686833726614993, 0.47728287501779537, 0.8220307333720004, 0.47728287501779537, 0.47728287501779537]","[0.019182855565126923, 0.32102426893048774, 0.8220307333720004, 0.5693898459625074, 0.058478904758101795, 0.07406050117984497, 0.33409801251245674, 0.8220307333720004, 0.23895815362175832, 0.2958931880403344]","['SparsePCA1', 'SparsePCA2', 'SparsePCA3', 'SparsePCA4', 'SparsePCA5', 'SparsePCA6', 'SparsePCA7', 'SparsePCA8', 'SparsePCA9', 'SparsePCA10']",1.454083650670443,0.02197802197802198,1.2235244685686921,0.08291708291708291,True,0.04246239197695509,False,0.11301711986643494
