SparsePCA1,SparsePCA2,SparsePCA3,SparsePCA4,SparsePCA5,SparsePCA6,SparsePCA7,SparsePCA8,SparsePCA9,SparsePCA10
1.0683553907958205,-0.6743609866966508,-0.45269500371965427,-0.6916127964045906,0.28869326064303663,0.33471168770601406,-0.35414880613673233,0.17348395442089298,-0.038396643262527196,-0.5483544349426596
1.4033819655755926,3.2861845932048555,-0.4529675901624484,0.36723125758181674,-0.2278801358270453,0.08131811956328457,0.6788622607402496,-0.7157186459113072,-0.36842964656285726,0.24193583092967874
1.252242490627891,2.2960373992479544,-0.45296389640686746,-0.1345615201364075,0.5039321758389042,-0.46493211354737163,-0.3016228196853604,-0.25345148649036475,0.621669363338133,-0.3307085804591196
2.9741773907061777,-0.6732958481613964,0.5454921780680146,-0.7140563660174377,-0.09873678670952492,0.6844233839266263,-0.6983953443869386,0.5339742420528323,0.621669363338133,-0.7340268330502516
2.715086327421385,-0.6745984907605386,-0.4541125276763889,-0.6808907152236865,2.441082412601711,0.5048775491165203,-0.7701265687785406,0.6289814493159198,-0.36842964656285726,-0.8059957251573362
2.1302260275297797,-0.6743134345814729,-0.4524111927340451,-0.11228706831783532,-0.09873678670952492,-0.013550359711216847,-0.4994661777834221,-0.507986841918263,0.621669363338133,-0.2271066569697826
1.3559470906490736,-0.6742323954405154,-0.45192751712083584,-0.4867668612132127,1.4079356196615473,-1.3024070809357484,-0.7013134547453479,0.5678988899880899,-0.6984626498631875,-0.29523050543746654
1.2279799664586473,-0.6743583298633463,-0.45267914662316217,-0.6647172063971579,0.848314440152292,0.3335820956093687,-0.7969098452464237,0.5452888028582408,-0.36842964656285726,-0.5235014950854909
1.5492710479948752,-0.6737845310026955,1.5344055015911264,-0.6788136864463761,0.9774577892698124,2.227365327589255,-0.19451233482435856,0.94653207130221,2.2718343798397833,0.06195549326387419
0.6786709793861322,-0.6739868870946241,-0.45046222024893134,0.015494712743411116,0.590027741917251,0.05824958506853872,-0.5633931535420684,-0.3671291282997111,-0.36842964656285726,-0.16393395169109146
0.6683135409645399,0.3185257940266218,0.5554822942837971,-0.5664607616954324,-0.14178456974869832,0.04018433251007089,-0.21955379348140802,0.13072577952201608,-0.038396643262527196,-0.36260239033171743
1.1901370259192532,-0.6743905180962987,-0.4528712595099403,-0.5468348716144679,-0.6583579662187804,0.33661228980177943,-0.8028817920264247,0.43835462948398163,-0.36842964656285726,0.10314582054682536
0.7949476241194989,-0.674148980492757,-0.45142966169528376,-0.38593048925528295,0.7622188740739448,-0.04691290082728883,-0.6227054431525324,0.14794231804325286,-0.36842964656285726,-0.4173076246353495
1.4578992685711696,2.2958629279354135,-0.4540052144426174,-0.20628811780822773,0.5469799588780774,0.8607349521064724,-0.28013285968156915,-0.3256595893735478,0.621669363338133,-0.1764965617369175
2.037452172820479,-0.6743847545582401,-0.45283686029529235,-0.15757089087571693,-0.35702348494456587,-0.1604384626922634,-0.051027265030623666,-0.768544255636651,-0.36842964656285726,0.14636153032420032
2.1729918725992365,-0.6744848587121769,-0.45343432390939303,-0.5465351565060454,0.46088439279973054,0.6550108044220907,-0.7142074307476228,0.3521655334777499,-0.36842964656285726,-0.5904441087763477
-0.15251864458205588,0.3167429088413877,-0.4469887008187185,1.106039955363487,-0.012641220631177967,-1.3864925075613215,0.23820497560987688,-0.6533690350413079,-0.36842964656285726,0.5869518022264191
0.7858806915952499,-0.6742382555151984,-0.4519624925065853,-0.638995119977712,-0.3139757019053924,-0.8044091050153657,-0.39398440568060233,0.247498933335543,0.2916363600378029,-0.40449383755882207
1.1182501794095396,-0.6741945280331535,-0.4517015085370823,-0.29287818934534693,0.417836609760557,0.3367842596669076,-0.7195233682222446,-0.06082481035633965,-0.36842964656285726,-0.3903695325991542
-1.9724560839602439,2.296984005858612,-0.4473141507720093,0.9461633661633975,-0.5722624001404333,-0.05333514278144815,1.5384154188708408,-0.3469143879248915,0.2916363600378029,0.9087745380820814
1.3612919166270776,-0.6744036693306875,-0.4529497515976185,-0.26648695517220594,-0.7875013153363007,0.43571147673782035,-0.01191553782372359,-0.87160358842659,-0.6984626498631875,0.44583134491952325
-15.321302615283694,-1.669831334681372,-0.4844621278452817,2.4205066974864518,-0.9596924474929948,-1.9523793800633773,1.5384154188708408,0.8491898338661209,-1.0284956531635174,1.6047991982157854
1.1925433066725832,-0.6724771224969168,0.5503786765320668,-0.4914214959798038,-0.615310183179607,-0.7660814537928461,0.32482082493042075,-0.6965884654870708,0.2916363600378029,0.09571696136496428
-5.804777187582087,2.297632992035168,-0.44344072882798646,0.666097510600146,-0.7444535322971273,-1.424193678199545,1.5384154188708408,0.3028636074995294,0.2916363600378029,0.9620805258195144
1.232518704912971,-0.6736884662818117,-0.4486811195619575,1.1239929711303789,-0.8305490983754742,-0.11666279714865015,-0.03951317067069768,-0.29717835883670024,-0.36842964656285726,1.186687314374974
-0.8081859479249588,3.286623806353983,-0.45034618170816676,0.45553801363064506,-0.7014057492579538,-0.35575520537026567,1.5384154188708408,-0.6165110334291443,-0.038396643262527196,0.4967103758670023
1.1751806117487968,-0.6742411375463621,-0.4519796936784377,-0.35678480424249653,-0.5722624001404333,0.23505232597778386,-0.5068180062057718,-0.017325488147723018,-0.36842964656285726,-0.3247743604393891
1.0864429732454592,-0.6730775324045833,-0.44503480971455445,2.316208113556746,-0.9166446644538211,0.596968498298667,1.4523650948135542,0.720733652265739,-0.6984626498631875,1.6573093195876936
-15.23420045843504,-1.669886007825398,-0.4847884401204415,2.4208019564839156,-0.9596924474929948,-1.9524089303930392,1.5384154188708408,0.8330022070678549,-1.0284956531635174,1.8538206437186473
0.7749355093867661,4.277673882648818,2.53052886895866,0.1506105950937629,-0.3139757019053924,0.8169000770291507,0.7434452458042751,-0.6278159866603631,1.9418013765394537,0.6752112228365582
1.9329991052814806,12.197247311505336,2.520925240645757,0.10284337067222515,2.5702257617192314,1.726728027228033,0.09001473562583807,-0.9076818139322536,2.601867383140114,0.17094325241015673
1.9875233233864051,-0.6744789443514327,-0.4533990245216416,-0.7011044581783407,4.550423781521213,0.53720041289889,-0.7599018720188422,0.6867586981409092,-0.038396643262527196,-0.7836431340669175
1.244915728118941,-0.6742972690568417,-0.4523147100968115,-0.7049923373615291,1.881461233092456,-0.4826014004364844,-0.7881102721501345,0.8619011915768324,-0.6984626498631875,-0.6802407954017035
2.334962964535398,-0.6747541914307336,-0.4550418146387606,-0.510768972127877,-0.8735968814146479,-1.131967576860007,1.114407197490773,-0.33975169345860523,-0.6984626498631875,1.4736811807787638
2.863401744628762,-0.6742678649530253,-0.4521392140614842,0.5858066985730156,-0.615310183179607,0.6704407441544713,0.41433216359884395,-0.9818303039041911,-0.038396643262527196,0.6274728362786545
1.2311304951451536,1.3064465571379957,0.5421903265935013,0.017267619984954873,0.5469799588780774,0.8363587616483232,0.12313189504220702,-0.49456933227808886,1.9418013765394537,0.0406806092200252
2.4628511651100373,0.3184308555386733,0.5549156615328441,0.15720409218556108,-0.1848323527878719,0.22159727945296642,0.4597325317331695,-0.6880773212238199,-0.038396643262527196,0.28739805433619287
0.9186372619469071,0.3164452457403634,-0.448765279163657,1.0831947837321654,-0.5722624001404333,-0.2604764973181399,0.1511140850681963,-0.5798132883615349,-0.038396643262527196,0.812864795067679
1.5018047896043443,-0.6743060944408965,-0.452367383693717,-0.42727486995330116,1.4509834027007211,0.48574570663441496,-0.7699229796837681,0.1727318087339955,-0.038396643262527196,-0.5520601838645183
0.32478195452484365,-0.6698327347056318,0.5661614929760636,-0.5137933131563356,-0.012641220631177967,0.7479741501250066,-0.45123818333280835,0.051686322388667376,-0.36842964656285726,-0.32269605895158543
1.0215808920359175,-0.671458032233537,0.5564610350347777,0.01481329014559083,-0.4861668340620864,0.7254138562173126,-0.16259408896609598,-0.7681223520116921,-0.038396643262527196,0.24572302930720819
1.6100288870488981,-0.6742493678798632,-0.4520288157638408,-0.1034333339483907,1.0205055723089862,0.8251618112309854,-0.7553324278917202,-0.41219100338854653,-0.6984626498631875,-0.2555733569306429
-11.391747276321153,-1.6704869841342702,-0.48837531901973846,2.424047492580627,-0.9596924474929948,-1.9527337525404123,1.5384154188708408,0.7426041978544925,-1.0284956531635174,1.1952062044904699
2.2039945042809204,-0.6745078833264997,-0.45357174447333165,-0.6973821587064034,0.20259769456468954,0.24811403743891305,-0.7956430686567265,0.7144887832366963,-0.36842964656285726,-0.7270306774681128
1.675481072229117,-0.674329737489719,-0.4525084953343674,-0.6982543249199819,0.848314440152292,-1.219914014166957,-0.788879386508165,0.7084012075214162,-0.36842964656285726,-0.75429597380427
1.859345676746968,3.287764071645938,0.5482893881014635,-0.1702976587027163,-0.4861668340620864,-0.5036994493806558,0.28539240357609635,-0.5975090456140223,0.2916363600378029,0.08933058908167771
1.3888170255947632,-0.6743663586605714,-0.45272706585546607,-0.32647166350185663,-0.6583579662187804,0.0481066544451131,0.1599362791750158,-0.5907647095837376,-0.36842964656285726,0.1994174432464058
1.6683971621624525,0.31565907201772775,-0.4534574939735827,-0.4795989445000238,-0.7444535322971273,-0.3478411136039535,-0.13952065822518328,-0.27814680915045764,-0.36842964656285726,-0.2554568666704933
1.0688729568412145,-0.6743066868744877,-0.4523709195860916,-0.6903477800796316,-0.4431190510229129,0.15693994208872936,-0.721898574327927,0.6245864285156588,-0.038396643262527196,-0.6703613856877813
-10.455873676405337,-1.6608024317686423,-0.4305738449573044,2.371746655061559,-0.6583579662187804,-1.5860734638733718,-0.4389549746148519,0.6392336745204,-0.36842964656285726,1.1030079999319733
1.3607610706095812,-0.6742805002027304,-0.45221462653596206,-0.681319443430501,-0.7014057492579538,-0.8500085678896598,-0.42791592147606217,0.7330493658683795,-0.6984626498631875,-0.7636694928434323
1.492627443804678,2.2958099249539408,-0.4543215584865277,-0.4694675527553986,-0.14178456974869832,0.4976014693373136,-0.5146448758492579,0.11233040674773859,-0.038396643262527196,-0.5013074910508661
0.33633594647666354,-0.6741955263193927,-0.45170746672843703,-0.5737789891526972,-0.4000712679837393,0.3301077828095531,-0.3760007023090085,-0.03397164854681583,-0.038396643262527196,-0.4237874345797356
1.2863191578154882,0.31566380931922083,-0.45342921976956746,-0.570093462360067,0.37478882672138353,0.8437066799039065,-0.36226974891711244,0.0349326792266718,-0.038396643262527196,-0.45056772614748103
-14.53709398576351,-1.6699756707720101,-0.48532358622604277,2.421286175787524,-0.9596924474929948,-1.9524573923880104,1.5384154188708408,0.9030701656450237,-1.0284956531635174,1.6393209362706171
1.175786450110368,-0.6744085162682946,-0.45297868015598824,-0.7247388229800584,-0.2278801358270453,0.6167874140001508,-0.23342047293648593,0.2788996674274927,-0.038396643262527196,-0.5408965619547383
0.2879032566992772,-0.6740214203827191,-0.4506683294092472,-0.275383634776628,-0.7014057492579538,-1.0762504489755904,1.0617002429551587,-0.46797552398041836,-0.36842964656285726,-0.12950955191673677
1.5936182707565967,-0.6744057839616241,-0.45296237260276484,-0.7247835451599405,0.1595499115255161,0.23728174258000587,-0.7856672030128614,0.7495078276510142,-0.36842964656285726,-0.748255004909754
0.6516469137093271,-0.6742712444960998,-0.45215938459327437,-0.7038742874373207,0.33174104368220997,0.7385849596596102,-0.5394827454115345,0.4912379919707913,-0.36842964656285726,-0.7068505380923621
